seconds,x,y,z,state
23.002,9.500,0.102,-5.056,run|wait=5.24|panic=0.82|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.104,9.500,0.102,-4.944,run|wait=5.24|panic=0.72|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=91.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.204,9.500,0.102,-4.834,run|wait=5.24|panic=0.62|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=91.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.309,9.500,0.102,-4.718,run|wait=5.24|panic=0.52|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=91.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.411,9.500,0.102,-4.606,run|wait=5.24|panic=0.41|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=91.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.515,9.500,0.102,-4.497,run|wait=5.24|panic=0.31|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=91.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.616,9.500,0.102,-4.386,run|wait=5.24|panic=0.21|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=91.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.716,9.500,0.102,-4.275,run|wait=5.24|panic=0.11|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=91.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.819,9.500,0.102,-4.162,run|wait=5.24|panic=0.01|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=91.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
23.926,9.500,0.102,-4.051,walk|wait=5.24|panic=0.00|target=1|speed=0.99|near=False|yaw=0.0|peeing=False|peeCooldown=91.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.027,9.500,0.102,-3.958,walk|wait=5.24|panic=0.00|target=1|speed=0.87|near=False|yaw=0.0|peeing=False|peeCooldown=90.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.131,9.500,0.102,-3.874,walk|wait=5.24|panic=0.00|target=1|speed=0.76|near=False|yaw=0.0|peeing=False|peeCooldown=90.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.234,9.500,0.102,-3.802,walk|wait=5.24|panic=0.00|target=1|speed=0.65|near=False|yaw=0.0|peeing=False|peeCooldown=90.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.336,9.500,0.102,-3.743,walk|wait=5.24|panic=0.00|target=1|speed=0.53|near=False|yaw=0.0|peeing=False|peeCooldown=90.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.442,9.500,0.102,-3.694,walk|wait=5.24|panic=0.00|target=1|speed=0.42|near=False|yaw=0.0|peeing=False|peeCooldown=90.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.548,9.500,0.102,-3.657,walk|wait=5.24|panic=0.00|target=1|speed=0.30|near=False|yaw=0.0|peeing=False|peeCooldown=90.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.654,9.500,0.102,-3.632,walk|wait=5.24|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=90.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.761,9.500,0.102,-3.613,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=90.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.869,9.500,0.102,-3.593,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=90.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
24.969,9.500,0.102,-3.575,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=90.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.072,9.500,0.102,-3.557,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.172,9.500,0.102,-3.539,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.274,9.500,0.102,-3.520,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.385,9.500,0.102,-3.500,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.488,9.500,0.102,-3.482,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.591,9.500,0.102,-3.464,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.693,9.500,0.102,-3.446,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.794,9.500,0.102,-3.427,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.898,9.500,0.102,-3.409,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
25.999,9.500,0.102,-3.390,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=89.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.103,9.500,0.102,-3.372,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.206,9.500,0.102,-3.353,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.306,9.500,0.102,-3.335,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.408,9.500,0.102,-3.317,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.510,9.500,0.102,-3.298,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.611,9.500,0.102,-3.280,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.714,9.500,0.102,-3.262,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.817,9.500,0.102,-3.243,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
26.918,9.500,0.102,-3.225,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=88.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.023,9.500,0.102,-3.206,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.126,9.500,0.102,-3.188,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.230,9.500,0.102,-3.169,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.331,9.500,0.102,-3.151,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.432,9.500,0.102,-3.133,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.532,9.500,0.102,-3.114,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.635,9.500,0.102,-3.096,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.737,9.500,0.102,-3.078,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.841,9.500,0.102,-3.059,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
27.949,9.500,0.102,-3.040,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=87.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.054,9.500,0.102,-3.021,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.161,9.500,0.102,-3.001,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.267,9.500,0.102,-2.982,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.369,9.500,0.102,-2.964,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.471,9.500,0.102,-2.946,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.571,9.500,0.102,-2.927,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.679,9.500,0.102,-2.908,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.786,9.500,0.102,-2.889,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.890,9.500,0.102,-2.870,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
28.991,9.500,0.102,-2.852,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=86.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
29.096,9.500,0.102,-2.833,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=85.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
29.199,9.500,0.102,-2.814,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=85.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
29.300,9.500,0.102,-2.796,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=85.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
29.401,9.500,0.102,-2.778,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=85.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
29.501,9.500,0.102,-2.760,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=85.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
