bird,view,seconds,x,y,z,visible,state
maya,after,4.863,-22.897,7.177,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=6.11|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,4.965,-23.486,7.376,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=6.10|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.076,-23.928,7.524,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=6.08|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.183,-24.535,7.726,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=6.06|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.287,-25.123,7.920,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=6.03|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.395,-25.928,8.181,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.99|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.495,-26.538,8.377,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.95|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.596,-27.105,8.557,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.90|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.697,-27.670,8.734,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.86|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.800,-28.241,8.910,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.81|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.901,-28.791,9.078,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.77|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.001,-29.218,9.206,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.72|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.102,-29.774,9.371,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.67|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.209,-30.328,9.533,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.60|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.317,-30.891,9.694,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.54|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.419,-31.594,9.890,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.45|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.521,-32.122,10.034,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.38|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.621,-32.513,10.138,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.32|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.723,-33.032,10.273,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.24|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.824,-33.550,10.404,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.16|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.926,-34.059,10.529,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=5.07|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.038,-34.578,10.652,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.98|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.142,-35.077,10.766,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.88|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.244,-35.561,10.873,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.79|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.344,-36.155,10.996,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.67|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.455,-36.544,11.073,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.58|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.558,-37.010,11.160,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.47|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.661,-37.459,11.238,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.36|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.765,-37.902,11.309,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.24|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.870,-38.335,11.373,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.12|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.973,-38.748,11.427,4.000,True,fly|wait=28.87|panic=0.00|target=1|speed=4.01|near=False|yaw=270.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,arrival,0.000,-34.729,8.391,0.765,True,fly|wait=28.87|panic=0.00|target=1|speed=9.26|near=False|yaw=79.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.100,-33.828,8.210,0.935,True,fly|wait=28.87|panic=0.00|target=1|speed=9.18|near=False|yaw=79.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.200,-32.954,8.031,1.095,True,fly|wait=28.87|panic=0.00|target=1|speed=9.09|near=False|yaw=79.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.303,-32.071,7.845,1.254,True,fly|wait=28.87|panic=0.00|target=1|speed=9.00|near=False|yaw=79.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.407,-31.207,7.661,1.405,True,fly|wait=28.87|panic=0.00|target=1|speed=8.92|near=False|yaw=80.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.509,-30.289,7.460,1.561,True,fly|wait=28.87|panic=0.00|target=1|speed=8.80|near=False|yaw=80.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.613,-29.431,7.270,1.704,True,fly|wait=28.87|panic=0.00|target=1|speed=8.70|near=False|yaw=80.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.715,-28.822,7.132,1.803,True,fly|wait=28.87|panic=0.00|target=1|speed=8.61|near=False|yaw=80.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.817,-27.977,6.939,1.938,True,fly|wait=28.87|panic=0.00|target=1|speed=8.50|near=False|yaw=80.9|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.921,-27.145,6.745,2.068,True,fly|wait=28.87|panic=0.00|target=1|speed=8.38|near=False|yaw=81.1|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.023,-26.076,6.492,2.230,True,fly|wait=28.87|panic=0.00|target=1|speed=8.22|near=False|yaw=81.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.123,-25.301,6.305,2.344,True,fly|wait=28.87|panic=0.00|target=1|speed=8.11|near=False|yaw=81.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.223,-24.716,6.163,2.429,True,fly|wait=28.87|panic=0.00|target=1|speed=8.01|near=False|yaw=81.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.324,-23.932,5.969,2.540,True,fly|wait=28.87|panic=0.00|target=1|speed=7.87|near=False|yaw=81.9|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.429,-23.141,5.772,2.650,True,fly|wait=28.87|panic=0.00|target=1|speed=7.73|near=False|yaw=82.1|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.537,-22.353,5.572,2.756,True,fly|wait=28.87|panic=0.00|target=1|speed=7.59|near=False|yaw=82.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.651,-21.557,5.368,2.861,True,fly|wait=28.87|panic=0.00|target=1|speed=7.44|near=False|yaw=82.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.753,-20.810,5.173,2.958,True,fly|wait=28.87|panic=0.00|target=1|speed=7.29|near=False|yaw=82.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.854,-19.946,4.946,3.067,True,fly|wait=28.87|panic=0.00|target=1|speed=7.13|near=False|yaw=82.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.956,-19.260,4.763,3.151,True,fly|wait=28.87|panic=0.00|target=1|speed=6.98|near=False|yaw=83.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.058,-18.586,4.582,3.232,True,fly|wait=28.87|panic=0.00|target=1|speed=6.83|near=False|yaw=83.1|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.158,-18.094,4.449,3.290,True,fly|wait=28.87|panic=0.00|target=1|speed=6.70|near=False|yaw=83.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.265,-17.434,4.268,3.367,True,fly|wait=28.87|panic=0.00|target=1|speed=6.54|near=False|yaw=83.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.371,-16.785,4.088,3.440,True,fly|wait=28.87|panic=0.00|target=1|speed=6.38|near=False|yaw=83.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.476,-16.178,3.919,3.508,True,fly|wait=28.87|panic=0.00|target=1|speed=6.22|near=False|yaw=83.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.585,-15.536,3.737,3.578,True,fly|wait=28.87|panic=0.00|target=1|speed=6.05|near=False|yaw=83.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.689,-14.934,3.566,3.642,True,fly|wait=28.87|panic=0.00|target=1|speed=5.88|near=False|yaw=83.9|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.791,-14.200,3.355,3.718,True,fly|wait=28.87|panic=0.00|target=1|speed=5.67|near=False|yaw=84.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.892,-13.663,3.199,3.773,True,fly|wait=28.87|panic=0.00|target=1|speed=5.51|near=False|yaw=84.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.993,-13.145,3.048,3.825,True,fly|wait=28.87|panic=0.00|target=1|speed=5.37|near=False|yaw=84.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.095,-12.745,2.930,3.864,True,fly|wait=28.87|panic=0.00|target=1|speed=5.22|near=False|yaw=84.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.198,-12.237,2.779,3.913,True,fly|wait=28.87|panic=0.00|target=1|speed=5.05|near=False|yaw=84.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.303,-11.754,2.634,3.959,True,fly|wait=28.87|panic=0.00|target=1|speed=4.89|near=False|yaw=84.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.408,-11.272,2.489,4.004,True,fly|wait=28.87|panic=0.00|target=1|speed=4.72|near=False|yaw=84.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.511,-10.706,2.317,4.056,True,fly|wait=28.87|panic=0.00|target=1|speed=4.53|near=False|yaw=84.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.612,-10.281,2.186,4.094,True,fly|wait=28.87|panic=0.00|target=1|speed=4.36|near=False|yaw=84.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.719,-9.942,2.082,4.124,True,fly|wait=28.87|panic=0.00|target=1|speed=4.21|near=False|yaw=84.9|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.826,-9.525,1.952,4.161,True,fly|wait=28.87|panic=0.00|target=1|speed=4.04|near=False|yaw=85.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.931,-9.150,1.834,4.193,True,fly|wait=28.87|panic=0.00|target=1|speed=3.88|near=False|yaw=85.1|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.033,-8.779,1.717,4.224,True,fly|wait=28.87|panic=0.00|target=1|speed=3.71|near=False|yaw=85.1|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.140,-8.421,1.603,4.254,True,fly|wait=28.87|panic=0.00|target=1|speed=3.55|near=False|yaw=85.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.247,-8.084,1.495,4.282,True,fly|wait=28.87|panic=0.00|target=1|speed=3.38|near=False|yaw=85.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.353,-7.658,1.358,4.316,True,fly|wait=28.87|panic=0.00|target=1|speed=3.19|near=False|yaw=85.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.454,-7.348,1.257,4.341,True,fly|wait=28.87|panic=0.00|target=1|speed=3.03|near=False|yaw=85.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.556,-7.068,1.165,4.363,True,fly|wait=28.87|panic=0.00|target=1|speed=2.87|near=False|yaw=85.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.658,-6.875,1.101,4.378,True,fly|wait=28.87|panic=0.00|target=1|speed=2.74|near=False|yaw=85.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.766,-6.601,1.009,4.400,True,fly|wait=28.87|panic=0.00|target=1|speed=2.58|near=False|yaw=85.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.874,-6.353,0.926,4.419,True,fly|wait=28.87|panic=0.00|target=1|speed=2.42|near=False|yaw=85.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.979,-6.119,0.847,4.437,True,fly|wait=28.87|panic=0.00|target=1|speed=2.27|near=False|yaw=85.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.081,-5.894,0.770,4.454,True,fly|wait=28.87|panic=0.00|target=1|speed=2.11|near=False|yaw=85.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.201,-5.664,0.691,4.471,True,fly|wait=28.87|panic=0.00|target=1|speed=1.96|near=False|yaw=85.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.301,-5.448,0.615,4.488,True,fly|wait=28.87|panic=0.00|target=1|speed=1.80|near=False|yaw=85.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.403,-5.329,0.573,4.497,True,fly|wait=28.87|panic=0.00|target=1|speed=1.69|near=False|yaw=85.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.505,-5.175,0.518,4.509,True,fly|wait=28.87|panic=0.00|target=1|speed=1.56|near=False|yaw=85.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.607,-4.991,0.452,4.523,True,fly|wait=28.87|panic=0.00|target=1|speed=1.39|near=False|yaw=85.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.711,-4.864,0.406,4.533,True,fly|wait=28.87|panic=0.00|target=1|speed=1.27|near=False|yaw=85.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.813,-4.748,0.363,4.542,True,fly|wait=28.87|panic=0.00|target=1|speed=1.15|near=False|yaw=85.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.915,-4.646,0.324,4.550,True,fly|wait=28.87|panic=0.00|target=1|speed=1.05|near=False|yaw=85.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.017,-4.574,0.297,4.556,True,fly|wait=28.87|panic=0.00|target=1|speed=0.96|near=False|yaw=85.4|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.118,-4.491,0.265,4.562,True,fly|wait=28.87|panic=0.00|target=1|speed=0.86|near=False|yaw=85.3|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.221,-4.414,0.235,4.569,True,fly|wait=28.87|panic=0.00|target=1|speed=0.76|near=False|yaw=85.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.327,-4.347,0.208,4.575,True,fly|wait=28.87|panic=0.00|target=1|speed=0.66|near=False|yaw=85.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.434,-4.273,0.178,4.582,True,fly|wait=28.87|panic=0.00|target=1|speed=0.55|near=False|yaw=84.8|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.541,-4.224,0.157,4.586,True,fly|wait=28.87|panic=0.00|target=1|speed=0.47|near=False|yaw=84.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.644,-4.183,0.139,4.590,True,idle|wait=28.87|panic=0.00|target=1|speed=0.39|near=False|yaw=84.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.746,-4.152,0.125,4.594,True,idle|wait=28.87|panic=0.00|target=1|speed=0.32|near=False|yaw=83.9|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.847,-4.127,0.113,4.597,True,idle|wait=28.87|panic=0.00|target=1|speed=0.24|near=False|yaw=83.5|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.949,-4.114,0.107,4.598,True,idle|wait=28.87|panic=0.00|target=1|speed=0.19|near=False|yaw=83.2|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,7.052,-4.100,0.100,4.600,True,idle|wait=7.96|panic=0.00|target=1|speed=0.00|near=False|yaw=82.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.152,-4.100,0.100,4.600,True,idle|wait=7.89|panic=0.00|target=1|speed=0.00|near=False|yaw=82.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.257,-4.100,0.100,4.600,True,idle|wait=7.79|panic=0.00|target=1|speed=0.00|near=False|yaw=82.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.359,-4.100,0.100,4.600,True,idle|wait=7.66|panic=0.00|target=1|speed=0.00|near=False|yaw=82.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.464,-4.100,0.100,4.600,True,idle|wait=7.55|panic=0.00|target=1|speed=0.00|near=False|yaw=82.7|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
