bird,view,seconds,x,y,z,visible,state
maya,arrival,6.089,-4.308,0.112,4.882,True,idle|wait=12.22|panic=0.00|target=1|speed=0.24|near=False|yaw=23.2|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.092,-4.306,0.110,4.887,True,idle|wait=12.22|panic=0.00|target=1|speed=0.22|near=False|yaw=23.3|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.094,-4.306,0.110,4.887,True,idle|wait=12.22|panic=0.00|target=1|speed=0.21|near=False|yaw=23.3|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.097,-4.305,0.109,4.888,True,idle|wait=12.22|panic=0.00|target=1|speed=0.21|near=False|yaw=23.3|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.099,-4.305,0.109,4.888,True,idle|wait=12.22|panic=0.00|target=1|speed=0.21|near=False|yaw=23.3|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.103,-4.305,0.109,4.889,True,idle|wait=12.22|panic=0.00|target=1|speed=0.20|near=False|yaw=23.3|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.105,-4.305,0.109,4.889,True,idle|wait=12.22|panic=0.00|target=1|speed=0.20|near=False|yaw=23.4|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.107,-4.305,0.109,4.890,True,idle|wait=12.22|panic=0.00|target=1|speed=0.20|near=False|yaw=23.4|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.111,-4.304,0.108,4.890,True,idle|wait=12.22|panic=0.00|target=1|speed=0.20|near=False|yaw=23.4|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.145,-4.304,0.108,4.891,True,idle|wait=12.22|panic=0.00|target=1|speed=0.19|near=False|yaw=23.4|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.147,-4.302,0.105,4.895,True,idle|wait=12.22|panic=0.00|target=1|speed=0.17|near=False|yaw=23.6|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.154,-4.302,0.105,4.896,True,idle|wait=12.22|panic=0.00|target=1|speed=0.15|near=False|yaw=23.6|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.160,-4.302,0.105,4.897,True,idle|wait=12.22|panic=0.00|target=1|speed=0.15|near=False|yaw=23.6|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.162,-4.301,0.104,4.897,True,idle|wait=12.22|panic=0.00|target=1|speed=0.14|near=False|yaw=23.6|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.189,-4.301,0.104,4.898,True,idle|wait=12.22|panic=0.00|target=1|speed=0.13|near=False|yaw=23.7|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.192,-4.300,0.103,4.900,True,idle|wait=12.22|panic=0.00|target=1|speed=0.10|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.195,-4.300,0.103,4.900,True,idle|wait=12.22|panic=0.00|target=1|speed=0.06|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.197,-4.300,0.103,4.900,True,idle|wait=7.41|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.200,-4.300,0.103,4.900,True,idle|wait=7.41|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.202,-4.300,0.103,4.900,True,idle|wait=7.41|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.204,-4.300,0.103,4.900,True,idle|wait=7.41|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.207,-4.300,0.103,4.900,True,idle|wait=7.40|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.212,-4.300,0.103,4.900,True,idle|wait=7.40|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.249,-4.300,0.103,4.900,True,idle|wait=7.39|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.254,-4.300,0.103,4.900,True,idle|wait=7.36|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.262,-4.300,0.103,4.900,True,idle|wait=7.36|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.267,-4.300,0.103,4.900,True,idle|wait=7.35|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.299,-4.300,0.103,4.900,True,idle|wait=7.34|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.303,-4.300,0.103,4.900,True,idle|wait=7.31|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.306,-4.300,0.103,4.900,True,idle|wait=7.31|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.308,-4.300,0.103,4.900,True,idle|wait=7.30|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.311,-4.300,0.103,4.900,True,idle|wait=7.30|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.314,-4.300,0.103,4.900,True,idle|wait=7.30|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.318,-4.300,0.103,4.900,True,idle|wait=7.29|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.354,-4.300,0.103,4.900,True,idle|wait=7.29|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.357,-4.300,0.103,4.900,True,idle|wait=7.26|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.360,-4.300,0.103,4.900,True,idle|wait=7.25|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.369,-4.300,0.103,4.900,True,idle|wait=7.25|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.404,-4.300,0.103,4.900,True,idle|wait=7.23|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.407,-4.300,0.103,4.900,True,idle|wait=7.21|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.411,-4.300,0.103,4.900,True,idle|wait=7.20|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.413,-4.300,0.103,4.900,True,idle|wait=7.20|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.416,-4.300,0.103,4.900,True,idle|wait=7.20|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.418,-4.300,0.103,4.900,True,idle|wait=7.19|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.423,-4.300,0.103,4.900,True,idle|wait=7.19|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.464,-4.300,0.103,4.900,True,idle|wait=7.18|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.466,-4.300,0.103,4.900,True,idle|wait=7.15|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.469,-4.300,0.103,4.900,True,idle|wait=7.14|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.473,-4.300,0.103,4.900,True,idle|wait=7.14|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.502,-4.300,0.103,4.900,True,idle|wait=7.13|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.504,-4.300,0.103,4.900,True,idle|wait=7.11|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.507,-4.300,0.103,4.900,True,idle|wait=7.10|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.509,-4.300,0.103,4.900,True,idle|wait=7.10|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.512,-4.300,0.103,4.900,True,idle|wait=7.10|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.514,-4.300,0.103,4.900,True,idle|wait=7.10|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.517,-4.300,0.103,4.900,True,idle|wait=7.09|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.519,-4.300,0.103,4.900,True,idle|wait=7.09|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.525,-4.300,0.103,4.900,True,idle|wait=7.09|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.559,-4.300,0.103,4.900,True,idle|wait=7.08|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.562,-4.300,0.103,4.900,True,idle|wait=7.05|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.564,-4.300,0.103,4.900,True,idle|wait=7.05|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.566,-4.300,0.103,4.900,True,idle|wait=7.04|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.568,-4.300,0.103,4.900,True,idle|wait=7.04|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.571,-4.300,0.103,4.900,True,idle|wait=7.04|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.575,-4.300,0.103,4.900,True,idle|wait=7.04|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.609,-4.300,0.103,4.900,True,idle|wait=7.03|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.612,-4.300,0.103,4.900,True,idle|wait=7.00|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.615,-4.300,0.103,4.900,True,idle|wait=7.00|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.617,-4.300,0.103,4.900,True,idle|wait=6.99|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.619,-4.300,0.103,4.900,True,idle|wait=6.99|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.621,-4.300,0.103,4.900,True,idle|wait=6.99|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.625,-4.300,0.103,4.900,True,idle|wait=6.99|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.627,-4.300,0.103,4.900,True,idle|wait=6.98|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.663,-4.300,0.103,4.900,True,idle|wait=6.98|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.665,-4.300,0.103,4.900,True,idle|wait=6.95|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.668,-4.300,0.103,4.900,True,idle|wait=6.94|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.671,-4.300,0.103,4.900,True,idle|wait=6.94|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.673,-4.300,0.103,4.900,True,idle|wait=6.94|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.677,-4.300,0.103,4.900,True,idle|wait=6.94|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.679,-4.300,0.103,4.900,True,idle|wait=6.93|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.716,-4.300,0.103,4.900,True,idle|wait=6.93|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.719,-4.300,0.103,4.900,True,idle|wait=6.89|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.721,-4.300,0.103,4.900,True,idle|wait=6.89|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.724,-4.300,0.103,4.900,True,idle|wait=6.89|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.728,-4.300,0.103,4.900,True,idle|wait=6.88|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.731,-4.300,0.103,4.900,True,idle|wait=6.88|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.761,-4.300,0.103,4.900,True,idle|wait=6.87|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.763,-4.300,0.103,4.900,True,idle|wait=6.85|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.766,-4.300,0.103,4.900,True,idle|wait=6.85|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.768,-4.300,0.103,4.900,True,idle|wait=6.84|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.771,-4.300,0.103,4.900,True,idle|wait=6.84|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.773,-4.300,0.103,4.900,True,idle|wait=6.84|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.775,-4.300,0.103,4.900,True,idle|wait=6.84|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.779,-4.300,0.103,4.900,True,idle|wait=6.83|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.783,-4.300,0.103,4.900,True,idle|wait=6.83|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.819,-4.300,0.103,4.900,True,idle|wait=6.82|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.821,-4.300,0.103,4.900,True,idle|wait=6.79|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.824,-4.300,0.103,4.900,True,idle|wait=6.79|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.826,-4.300,0.103,4.900,True,idle|wait=6.78|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.831,-4.300,0.103,4.900,True,idle|wait=6.78|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.833,-4.300,0.103,4.900,True,idle|wait=6.78|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.861,-4.300,0.103,4.900,True,idle|wait=6.77|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.864,-4.300,0.103,4.900,True,idle|wait=6.75|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.866,-4.300,0.103,4.900,True,idle|wait=6.74|panic=0.00|target=1|speed=0.00|near=False|yaw=23.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
