wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086745.4512,1,0,1,2,1,0,1,26.49992,2,0,8556
63925086745.5518,1,0,1,2,1,0,1,26.39992,2,0,8556
63925086745.6517,1,0,1,2,1,0,1,26.27991,2,0,8556
63925086745.7527,1,0,1,2,1,0,1,26.17991,2,0,8556
63925086745.8695,1,0,1,2,1,0,1,26.05991,2,0,8556
63925086745.9861,1,0,1,2,1,0,1,25.93991,2,0,8556
63925086746.0866,1,0,1,2,1,0,1,25.8399,2,0,8556
63925086746.1871,1,0,1,2,1,0,1,25.7399,2,0,8556
63925086746.2869,1,0,1,2,1,0,1,25.6399,2,0,8556
63925086746.3872,1,0,1,2,1,0,1,25.5599,2,0,8556
63925086746.4881,1,0,1,2,1,0,1,25.4599,2,0,8556
63925086746.5881,1,0,1,2,1,0,1,25.35989,2,0,8556
63925086746.6893,1,0,1,2,1,0,1,25.25989,2,0,8556
63925086746.7893,1,0,1,2,1,0,1,25.15989,2,0,8556
63925086746.8896,1,0,1,2,1,0,1,25.05989,2,0,8556
