wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086741.9383,1,1,0,2,1,0,1,29.84,0,1,8204
63925086742.0384,1,1,0,2,1,0,1,29.73999,0,1,8204
63925086742.1386,1,1,0,2,1,0,1,29.63999,0,1,8204
63925086742.239,1,1,0,2,1,0,1,29.53999,0,1,8204
63925086742.3388,1,1,0,2,1,0,1,29.43999,0,1,8204
63925086742.4393,1,1,0,2,1,0,1,29.33998,0,1,8204
63925086742.5401,1,1,0,2,1,0,1,29.23998,0,1,8204
63925086742.6402,1,1,0,2,1,0,1,29.13998,0,1,8204
63925086742.7402,1,1,0,2,1,0,1,29.03998,0,1,8204
63925086742.841,1,1,0,2,1,0,1,28.93998,0,1,8204
63925086742.9427,1,1,0,2,1,0,1,28.83997,0,1,8204
63925086743.0584,1,1,0,2,1,0,1,28.71997,0,1,8204
63925086743.1594,1,1,0,2,1,0,1,28.61997,0,1,8204
63925086743.2601,1,1,0,2,1,0,1,28.51997,0,1,8204
63925086743.3598,1,1,0,2,1,0,1,28.41996,0,1,8204
63925086743.4773,1,1,0,2,1,0,1,28.29996,0,1,8204
63925086743.5936,1,1,0,2,1,0,1,28.19996,0,1,8204
63925086743.6938,1,1,0,2,1,0,1,28.09996,0,1,8204
63925086743.7941,1,1,0,2,1,0,1,27.99995,0,1,8204
63925086743.8942,1,1,0,2,1,0,1,27.89995,0,1,8204
63925086743.9946,1,1,0,2,1,0,1,27.79995,0,1,8204
63925086744.0955,1,1,0,2,1,0,1,27.69995,0,1,8204
63925086744.1952,1,1,0,2,1,0,1,27.59995,0,1,8204
63925086744.3124,1,1,0,2,1,0,1,27.47994,0,1,8204
63925086744.4138,1,1,0,2,1,0,1,27.37994,0,1,8204
63925086744.5301,1,1,0,2,1,0,1,27.25994,0,1,8204
63925086744.6469,1,1,0,2,1,0,1,27.13993,0,1,8204
63925086744.747,1,1,0,2,1,0,1,27.03993,0,1,8204
63925086744.8479,1,1,0,2,1,0,1,26.93993,0,1,8204
63925086744.9483,1,1,0,2,1,0,1,26.83993,0,1,8204
63925086745.0485,1,1,0,2,1,0,1,26.73993,0,1,8204
63925086745.1492,1,1,0,2,1,0,1,26.63992,0,1,8204
63925086745.2503,1,1,0,2,1,0,1,26.53992,0,1,8204
63925086745.3503,1,1,0,2,1,0,1,26.43992,0,1,8204
63925086745.4512,1,1,0,2,1,0,1,26.33992,0,1,8204
63925086745.5518,1,1,0,2,1,0,1,26.23991,0,1,8204
63925086745.6517,1,1,0,2,1,0,1,26.13991,0,1,8204
63925086745.7527,1,1,0,2,1,0,1,26.03991,0,1,8204
63925086745.853,1,1,0,2,1,0,1,25.93991,0,1,8204
63925086745.9527,1,1,0,2,1,0,1,25.8399,0,1,8204
63925086746.0698,1,1,0,2,1,0,1,25.7199,0,1,8204
63925086746.1702,1,1,0,2,1,0,1,25.6199,0,1,8204
63925086746.2701,1,1,0,2,1,0,1,25.5199,0,1,8204
63925086746.3702,1,1,0,2,1,0,1,25.4199,0,1,8204
63925086746.4711,1,1,0,2,1,0,1,25.31989,0,1,8204
63925086746.5702,1,1,0,2,1,0,1,25.21989,0,1,8204
63925086746.6727,1,1,0,2,1,0,1,25.11989,0,1,8204
63925086746.7728,1,1,0,2,1,0,1,25.01989,0,1,8204
63925086746.8896,1,1,0,2,1,0,1,24.89988,0,1,8204
63925086746.9901,1,1,0,2,1,0,1,24.79988,0,1,8204
63925086747.0898,1,1,0,2,1,0,1,24.69988,0,1,8204
63925086747.1905,1,1,0,2,1,0,1,24.59988,0,1,8204
63925086747.2922,1,1,0,2,1,0,1,24.49987,0,1,8204
63925086747.3926,1,1,0,2,1,0,1,24.39987,0,1,8204
63925086747.4922,1,1,0,2,1,0,1,24.29987,0,1,8204
63925086747.5928,1,1,0,2,1,0,1,24.19987,0,1,8204
63925086747.6932,1,1,0,2,1,0,1,24.09986,0,1,8204
63925086747.7934,1,1,0,2,1,0,1,23.99986,0,1,8204
63925086747.8928,1,1,0,2,1,0,1,23.89986,0,1,8204
63925086747.9942,1,1,0,2,1,0,1,23.79986,0,1,8204
63925086748.0958,1,1,0,2,1,0,1,23.69986,0,1,8204
63925086748.1954,1,1,0,2,1,0,1,23.59985,0,1,8204
63925086748.298,1,1,0,2,1,0,1,23.47985,0,1,8204
63925086748.3983,1,1,0,2,1,0,1,23.37985,0,1,8204
63925086748.4982,1,1,0,2,1,0,1,23.27985,0,1,8204
63925086748.5989,1,1,0,2,1,0,1,23.17984,0,1,8204
63925086748.6996,1,1,0,2,1,0,1,23.07984,0,1,8204
63925086748.7999,1,1,0,2,1,0,1,22.97984,0,1,8204
63925086748.9002,1,1,0,2,1,0,1,22.87984,0,1,8204
63925086749.0006,1,1,0,2,1,0,1,22.77983,0,1,8204
63925086749.1016,1,1,0,2,1,0,1,22.67983,0,1,8204
63925086749.2023,1,1,0,2,1,0,1,22.57983,0,1,8204
63925086749.3034,1,1,0,2,1,0,1,22.47983,0,1,8204
63925086749.4047,1,1,0,2,1,0,1,22.37983,0,1,8204
63925086749.5043,1,1,0,2,1,0,1,22.27982,0,1,8204
63925086749.6056,1,1,0,2,1,0,1,22.17982,0,1,8204
63925086749.7063,1,1,0,2,1,0,1,22.07982,0,1,8204
