seconds,x,y,z,state
23.243,9.500,0.212,5.170,run|wait=4.56|panic=0.74|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=152.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.344,9.500,0.212,5.281,run|wait=4.56|panic=0.64|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=152.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.447,9.500,0.212,5.394,run|wait=4.56|panic=0.54|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=151.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.548,9.500,0.212,5.506,run|wait=4.56|panic=0.44|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=151.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.649,9.500,0.212,5.617,run|wait=4.56|panic=0.34|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=151.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.769,9.500,0.212,5.748,run|wait=4.56|panic=0.22|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=151.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.877,9.500,0.212,5.868,run|wait=4.56|panic=0.11|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=151.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
23.983,9.500,0.212,5.984,run|wait=4.56|panic=0.00|target=1|speed=1.10|near=False|yaw=0.0|peeing=False|peeCooldown=151.4|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.088,9.500,0.212,6.088,walk|wait=4.56|panic=0.00|target=1|speed=0.99|near=False|yaw=0.0|peeing=False|peeCooldown=151.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.194,9.500,0.212,6.185,walk|wait=4.56|panic=0.00|target=1|speed=0.87|near=False|yaw=0.0|peeing=False|peeCooldown=151.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.306,9.500,0.212,6.275,walk|wait=4.56|panic=0.00|target=1|speed=0.75|near=False|yaw=0.0|peeing=False|peeCooldown=151.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.408,9.500,0.212,6.344,walk|wait=4.56|panic=0.00|target=1|speed=0.64|near=False|yaw=0.0|peeing=False|peeCooldown=150.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.510,9.500,0.212,6.402,walk|wait=4.56|panic=0.00|target=1|speed=0.52|near=False|yaw=0.0|peeing=False|peeCooldown=150.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.614,9.500,0.212,6.449,walk|wait=4.56|panic=0.00|target=1|speed=0.41|near=False|yaw=0.0|peeing=False|peeCooldown=150.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.715,9.500,0.212,6.484,walk|wait=4.56|panic=0.00|target=1|speed=0.30|near=False|yaw=0.0|peeing=False|peeCooldown=150.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.822,9.500,0.212,6.509,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
24.925,9.500,0.212,6.528,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.4|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.026,9.500,0.212,6.548,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.129,9.500,0.212,6.567,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.231,9.500,0.212,6.587,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.333,9.500,0.212,6.606,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=150.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.440,9.500,0.212,6.626,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.552,9.500,0.212,6.647,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.655,9.500,0.212,6.667,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.757,9.500,0.212,6.686,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.858,9.500,0.212,6.706,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
25.965,9.500,0.212,6.726,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.4|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.065,9.500,0.212,6.745,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.169,9.500,0.212,6.765,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.273,9.500,0.212,6.785,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.381,9.500,0.212,6.805,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=149.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.486,9.500,0.212,6.825,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.590,9.500,0.212,6.845,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.691,9.500,0.212,6.864,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.791,9.500,0.212,6.883,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.895,9.500,0.212,6.903,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
26.996,9.500,0.212,6.922,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.096,9.500,0.212,6.941,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.198,9.500,0.212,6.960,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.306,9.500,0.212,6.981,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=148.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.415,9.500,0.212,7.000,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.521,9.500,0.212,7.019,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.625,9.500,0.212,7.039,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.731,9.500,0.212,7.059,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.834,9.500,0.212,7.079,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
27.936,9.500,0.212,7.098,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.4|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.037,9.500,0.212,7.117,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.139,9.500,0.212,7.137,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.239,9.500,0.212,7.156,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.345,9.500,0.212,7.176,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=147.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.452,9.500,0.212,7.196,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.9|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.557,9.500,0.212,7.216,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.668,9.500,0.212,7.237,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.771,9.500,0.212,7.257,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.873,9.500,0.212,7.276,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.5|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
28.977,9.500,0.212,7.296,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.4|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.082,9.500,0.212,7.316,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.3|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.185,9.500,0.212,7.336,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.2|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.289,9.500,0.212,7.355,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.1|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.391,9.500,0.212,7.375,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=146.0|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.495,9.500,0.212,7.395,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=145.8|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.602,9.500,0.212,7.415,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=145.7|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
29.702,9.500,0.212,7.434,walk|wait=4.56|panic=0.00|target=1|speed=0.19|near=False|yaw=0.0|peeing=False|peeCooldown=145.6|aerial=False|glide=False|legs=0|activity=Retreat|site=0|visits=4
