wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split
63925005090.7374,11.21812,2,1,1,7,5,0,0.1,0,0,0,0,5,3.81103,2.1,1,0,0,0
63925005090.7374,11.21812,2,1,1,7,6,6,0.1,0,0,0,0,6,4.81103,1.44,3,1.4,0,0
63925005090.7374,11.21812,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.811029,0,-1,-1,0,0
63925005090.787,11.27811,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.761007,1.495,1,0.3925,1.35,0
63925005090.787,11.27811,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.761007,0,-1,1.4,0.6,1
63925005090.787,11.27811,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.761006,0.8,1,0,0,0
63925005090.787,11.27811,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.761006,0.55,2,1.45,0,0
63925005090.787,11.27811,2,1,1,7,5,0,0.1,0,0,0,0,5,3.761007,2.1,1,0,0,0
63925005090.787,11.27811,2,1,1,7,6,6,0.1,0,0,0,0,6,4.761007,1.44,3,1.4,0,0
63925005090.787,11.27811,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.761006,0,-1,-1,0,0
63925005090.8535,11.3381,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.69434,1.495,1,0.3925,1.35,0
63925005090.8535,11.3381,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.69434,0,-1,1.4,0.6,1
63925005090.8535,11.3381,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.694339,0.8,1,0,0,0
63925005090.8535,11.3381,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.694339,0.55,2,1.45,0,0
63925005090.8535,11.3381,2,1,1,7,5,0,0.1,0,0,0,0,5,3.69434,2.1,1,0,0,0
63925005090.8535,11.3381,2,1,1,7,6,6,0.1,0,0,0,0,6,4.69434,1.44,3,1.4,0,0
63925005090.8535,11.3381,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.694339,0,-1,-1,0,0
63925005090.9208,11.39809,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.627642,1.495,1,0.3925,1.35,0
63925005090.9208,11.39809,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.627642,0,-1,1.4,0.6,1
63925005090.9208,11.39809,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.627641,0.8,1,0,0,0
63925005090.9208,11.39809,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.627641,0.55,2,1.45,0,0
63925005090.9208,11.39809,2,1,1,7,5,0,0.1,0,0,0,0,5,3.627642,2.1,1,0,0,0
63925005090.9208,11.39809,2,1,1,7,6,6,0.1,0,0,0,0,6,4.627642,1.44,3,1.4,0,0
63925005090.9208,11.39809,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.627641,0,-1,-1,0,0
63925005090.9872,11.47807,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.560974,1.495,1,0.3925,1.35,0
63925005090.9872,11.47807,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.560974,0,-1,1.4,0.6,1
63925005090.9872,11.47807,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.560973,0.8,1,0,0,0
63925005090.9872,11.47807,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.560973,0.55,2,1.45,0,0
63925005090.9872,11.47807,2,1,1,7,5,0,0.1,0,0,0,0,5,3.560974,2.1,1,0,0,0
63925005090.9872,11.47807,2,1,1,7,6,6,0.1,0,0,0,0,6,4.560974,1.44,3,1.4,0,0
63925005090.9872,11.47807,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.560973,0,-1,-1,0,0
63925005091.054,11.53806,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.494307,1.495,1,0.3925,1.35,0
63925005091.054,11.53806,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.494307,0,-1,1.4,0.6,1
63925005091.054,11.53806,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.494306,0.8,1,0,0,0
63925005091.054,11.53806,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.494306,0.55,2,1.45,0,0
63925005091.054,11.53806,2,1,1,7,5,0,0.1,0,0,0,0,5,3.494307,2.1,1,0,0,0
63925005091.054,11.53806,2,1,1,7,6,6,0.1,0,0,0,0,6,4.494307,1.44,3,1.4,0,0
63925005091.054,11.53806,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.494306,0,-1,-1,0,0
63925005091.1204,11.59805,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.427638,1.495,1,0.3925,1.35,0
63925005091.1204,11.59805,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.427638,0,-1,1.4,0.6,1
63925005091.1204,11.59805,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.427637,0.8,1,0,0,0
63925005091.1204,11.59805,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.427637,0.55,2,1.45,0,0
63925005091.1204,11.59805,2,1,1,7,5,0,0.1,0,0,0,0,5,3.427638,2.1,1,0,0,0
63925005091.1204,11.59805,2,1,1,7,6,6,0.1,0,0,0,0,6,4.427638,1.44,3,1.4,0,0
63925005091.1204,11.59805,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.427637,0,-1,-1,0,0
63925005091.5547,11.67804,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.377637,1.495,1,0.3925,1.35,0
63925005091.5547,11.67804,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.377636,0,-1,1.4,0.6,1
63925005091.5547,11.67804,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.377636,0.8,1,0,0,0
63925005091.5547,11.67804,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.377636,0.55,2,1.45,0,0
63925005091.5547,11.67804,2,1,1,7,5,0,0.1,0,0,0,0,5,3.377637,2.1,1,0,0,0
63925005091.5547,11.67804,2,1,1,7,6,6,0.1,0,0,0,0,6,4.377636,1.44,3,1.4,0,0
63925005091.5547,11.67804,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.377636,0,-1,-1,0,0
63925005091.5623,12.17796,2,1,1,7,1,-6,0.1,-6,0,0,1,5,3.36097,1.495,1,0.3925,1.35,0
63925005091.5623,12.17796,2,1,1,7,2,0,0.1,-6,0,0,1,6,4.36097,0,-1,1.4,0.6,1
63925005091.5623,12.17796,2,1,1,7,3,6,0.1,-6,1,0,0,3,1.36097,0.8,1,0,0,0
63925005091.5623,12.17796,2,1,1,7,4,-6,0.1,0,0,0,-1,3,1.36097,0.55,2,1.45,0,0
63925005091.5623,12.17796,2,1,1,7,5,0,0.1,0,0,0,0,5,3.36097,2.1,1,0,0,0
63925005091.5623,12.17796,2,1,1,7,6,6,0.1,0,0,0,0,6,4.36097,1.44,3,1.4,0,0
63925005091.5623,12.17796,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.36097,0,-1,-1,0,0
63925005091.6258,12.11797,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.977636,1.495,1,0.3925,1.35,0
63925005091.6258,12.11797,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.977635,0,-1,1.4,0.6,1
63925005091.6258,12.11797,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.9776349,0.8,1,0,0,0
63925005091.6258,12.11797,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.9776349,0.55,2,1.45,0,0
63925005091.6258,12.11797,2,1,1,7,5,0,0.1,0,0,0,0,5,2.977636,2.1,1,0,0,0
63925005091.6258,12.11797,2,1,1,7,6,6,0.1,0,0,0,0,6,3.977635,1.44,3,1.4,0,0
63925005091.6258,12.11797,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.977635,0,-1,-1,0,0
63925005091.6919,12.17796,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.910968,1.495,1,0.3925,1.35,0
63925005091.6919,12.17796,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.910967,0,-1,1.4,0.6,1
63925005091.6919,12.17796,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.9109668,0.8,1,0,0,0
63925005091.6919,12.17796,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.9109668,0.55,2,1.45,0,0
63925005091.6919,12.17796,2,1,1,7,5,0,0.1,0,0,0,0,5,2.910968,2.1,1,0,0,0
63925005091.6919,12.17796,2,1,1,7,6,6,0.1,0,0,0,0,6,3.910967,1.44,3,1.4,0,0
63925005091.6919,12.17796,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.910967,0,-1,-1,0,0
63925005091.7586,12.25794,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.8443,1.495,1,0.3925,1.35,0
63925005091.7596,12.25794,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.844299,0,-1,1.4,0.6,1
63925005091.7596,12.25794,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.844299,0.8,1,0,0,0
63925005091.7596,12.25794,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.844299,0.55,2,1.45,0,0
63925005091.7596,12.25794,2,1,1,7,5,0,0.1,0,0,0,0,5,2.8443,2.1,1,0,0,0
63925005091.7596,12.25794,2,1,1,7,6,6,0.1,0,0,0,0,6,3.844299,1.44,3,1.4,0,0
63925005091.7596,12.25794,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.844299,0,-1,-1,0,0
63925005091.8085,12.31793,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.794299,1.495,1,0.3925,1.35,0
63925005091.8085,12.31793,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.794298,0,-1,1.4,0.6,1
63925005091.8085,12.31793,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.7942981,0.8,1,0,0,0
63925005091.8085,12.31793,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.7942981,0.55,2,1.45,0,0
63925005091.8085,12.31793,2,1,1,7,5,0,0.1,0,0,0,0,5,2.794299,2.1,1,0,0,0
63925005091.8085,12.31793,2,1,1,7,6,6,0.1,0,0,0,0,6,3.794298,1.44,3,1.4,0,0
63925005091.8085,12.31793,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.794298,0,-1,-1,0,0
63925005091.8753,12.37792,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.727631,1.495,1,0.3925,1.35,0
63925005091.8753,12.37792,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.72763,0,-1,1.4,0.6,1
63925005091.8753,12.37792,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.7276304,0.8,1,0,0,0
63925005091.8753,12.37792,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.7276304,0.55,2,1.45,0,0
63925005091.8753,12.37792,2,1,1,7,5,0,0.1,0,0,0,0,5,2.727631,2.1,1,0,0,0
63925005091.8753,12.37792,2,1,1,7,6,6,0.1,0,0,0,0,6,3.72763,1.44,3,1.4,0,0
63925005091.8753,12.37792,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.727631,0,-1,-1,0,0
63925005091.9266,12.43791,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.677579,1.495,1,0.3925,1.35,0
63925005091.9266,12.43791,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.677578,0,-1,1.4,0.6,1
63925005091.9266,12.43791,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.6775781,0.8,1,0,0,0
63925005091.9266,12.43791,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.6775781,0.55,2,1.45,0,0
63925005091.9266,12.43791,2,1,1,7,5,0,0.1,0,0,0,0,5,2.677579,2.1,1,0,0,0
63925005091.9266,12.43791,2,1,1,7,6,6,0.1,0,0,0,0,6,3.677578,1.44,3,1.4,0,0
63925005091.9266,12.43791,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.677578,0,-1,-1,0,0
63925005091.9933,12.4979,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.610911,1.495,1,0.3925,1.35,0
63925005091.9933,12.4979,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.61091,0,-1,1.4,0.6,1
63925005091.9933,12.4979,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.6109104,0.8,1,0,0,0
63925005091.9933,12.4979,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.6109104,0.55,2,1.45,0,0
63925005091.9933,12.4979,2,1,1,7,5,0,0.1,0,0,0,0,5,2.610911,2.1,1,0,0,0
63925005091.9933,12.4979,2,1,1,7,6,6,0.1,0,0,0,0,6,3.61091,1.44,3,1.4,0,0
63925005091.9933,12.4979,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.61091,0,-1,-1,0,0
63925005092.0582,12.55789,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.544243,1.495,1,0.3925,1.35,0
63925005092.0582,12.55789,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.544242,0,-1,1.4,0.6,1
63925005092.0582,12.55789,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.5442424,0.8,1,0,0,0
63925005092.0582,12.55789,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.5442424,0.55,2,1.45,0,0
63925005092.0598,12.55789,2,1,1,7,5,0,0.1,0,0,0,0,5,2.544243,2.1,1,0,0,0
63925005092.0598,12.55789,2,1,1,7,6,6,0.1,0,0,0,0,6,3.544242,1.44,3,1.4,0,0
63925005092.0598,12.55789,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.544242,0,-1,-1,0,0
63925005092.1083,12.59789,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.494241,1.495,1,0.3925,1.35,0
63925005092.1083,12.59789,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.49424,0,-1,1.4,0.6,1
63925005092.1083,12.59789,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.4942404,0.8,1,0,0,0
63925005092.1083,12.59789,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.4942404,0.55,2,1.45,0,0
63925005092.1083,12.59789,2,1,1,7,5,0,0.1,0,0,0,0,5,2.494241,2.1,1,0,0,0
63925005092.1083,12.59789,2,1,1,7,6,6,0.1,0,0,0,0,6,3.49424,1.44,3,1.4,0,0
63925005092.1083,12.59789,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.49424,0,-1,-1,0,0
63925005092.1757,12.65788,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.427573,1.495,1,0.3925,1.35,0
63925005092.1757,12.65788,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.427573,0,-1,1.4,0.6,1
63925005092.1757,12.65788,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.4275729,0.8,1,0,0,0
63925005092.1757,12.65788,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.4275729,0.55,2,1.45,0,0
63925005092.1757,12.65788,2,1,1,7,5,0,0.1,0,0,0,0,5,2.427573,2.1,1,0,0,0
63925005092.1757,12.65788,2,1,1,7,6,6,0.1,0,0,0,0,6,3.427573,1.44,3,1.4,0,0
63925005092.1757,12.65788,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.427573,0,-1,-1,0,0
63925005092.2253,12.71786,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.377572,1.495,1,0.3925,1.35,0
63925005092.2264,12.71786,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.377571,0,-1,1.4,0.6,1
63925005092.2264,12.71786,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.3775717,0.8,1,0,0,0
63925005092.2264,12.71786,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.3775717,0.55,2,1.45,0,0
63925005092.2264,12.71786,2,1,1,7,5,0,0.1,0,0,0,0,5,2.377572,2.1,1,0,0,0
63925005092.2264,12.71786,2,1,1,7,6,6,0.1,0,0,0,0,6,3.377571,1.44,3,1.4,0,0
63925005092.2264,12.71786,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.377572,0,-1,-1,0,0
63925005092.2925,12.77785,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.310666,1.495,1,0.3925,1.35,0
63925005092.2925,12.77785,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.310666,0,-1,1.4,0.6,1
63925005092.2925,12.77785,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.3106658,0.8,1,0,0,0
63925005092.2925,12.77785,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.3106658,0.55,2,1.45,0,0
63925005092.2925,12.77785,2,1,1,7,5,0,0.1,0,0,0,0,5,2.310666,2.1,1,0,0,0
63925005092.2925,12.77785,2,1,1,7,6,6,0.1,0,0,0,0,6,3.310666,1.44,3,1.4,0,0
63925005092.2925,12.77785,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.310666,0,-1,-1,0,0
63925005092.3584,12.85784,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.24399,1.495,1,0.3925,1.35,0
63925005092.3584,12.85784,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.243989,0,-1,1.4,0.6,1
63925005092.3584,12.85784,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.2439891,0.8,1,0,0,0
63925005092.3584,12.85784,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.2439891,0.55,2,1.45,0,0
63925005092.3584,12.85784,2,1,1,7,5,0,0.1,0,0,0,0,5,2.24399,2.1,1,0,0,0
63925005092.3584,12.85784,2,1,1,7,6,6,0.1,0,0,0,0,6,3.243989,1.44,3,1.4,0,0
63925005092.3584,12.85784,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.243989,0,-1,-1,0,0
63925005092.4264,12.91783,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.177322,1.495,1,0.3925,1.35,0
63925005092.4264,12.91783,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.177321,0,-1,1.4,0.6,1
63925005092.4264,12.91783,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.1773209,0.8,1,0,0,0
63925005092.4264,12.91783,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.1773209,0.55,2,1.45,0,0
63925005092.4264,12.91783,2,1,1,7,5,0,0.1,0,0,0,0,5,2.177322,2.1,1,0,0,0
63925005092.4264,12.91783,2,1,1,7,6,6,0.1,0,0,0,0,6,3.177321,1.44,3,1.4,0,0
63925005092.4264,12.91783,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.177321,0,-1,-1,0,0
63925005092.4932,12.97782,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.110589,1.495,1,0.3925,1.35,0
63925005092.4932,12.97782,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.110589,0,-1,1.4,0.6,1
63925005092.4932,12.97782,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.1105883,0.8,1,0,0,0
63925005092.4932,12.97782,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.1105883,0.55,2,1.45,0,0
63925005092.4932,12.97782,2,1,1,7,5,0,0.1,0,0,0,0,5,2.110589,2.1,1,0,0,0
63925005092.4932,12.97782,2,1,1,7,6,6,0.1,0,0,0,0,6,3.110589,1.44,3,1.4,0,0
63925005092.4932,12.97782,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.110589,0,-1,-1,0,0
63925005092.5426,13.03781,2,1,1,7,1,-6,0.1,-6,0,0,1,5,2.060589,1.495,1,0.3925,1.35,0
63925005092.5426,13.03781,2,1,1,7,2,0,0.1,-6,0,0,1,6,3.060588,0,-1,1.4,0.6,1
63925005092.5436,13.03781,2,1,1,7,3,6,0.1,-6,1,0,0,3,0.06058819,0.8,1,0,0,0
63925005092.5436,13.03781,2,1,1,7,4,-6,0.1,0,0,0,-1,3,0.06058819,0.55,2,1.45,0,0
63925005092.5436,13.03781,2,1,1,7,5,0,0.1,0,0,0,0,5,2.060589,2.1,1,0,0,0
63925005092.5436,13.03781,2,1,1,7,6,6,0.1,0,0,0,0,6,3.060588,1.44,3,1.4,0,0
63925005092.5436,13.03781,2,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.060589,0,-1,-1,0,0
63925005092.5922,13.0778,2,1,1,5,1,-6,0.1,-6,0,0,1,5,2.010588,1.495,1,0.3925,1.35,0
63925005092.5922,13.0778,2,1,1,5,2,0,0.1,-6,0,0,1,6,3.010588,0,-1,1.4,0.6,1
63925005092.5922,13.0778,2,1,1,5,5,0,0.1,0,0,0,0,5,2.010588,2.1,1,0,0,0
63925005092.5922,13.0778,2,1,1,5,6,6,0.1,0,0,0,0,6,3.010588,1.44,3,1.4,0,0
63925005092.5922,13.0778,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,2.010588,0,-1,-1,0,0
63925005092.6597,13.15779,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.94392,1.495,1,0.3925,1.35,0
63925005092.6597,13.15779,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.94392,0,-1,1.4,0.6,1
63925005092.6597,13.15779,2,1,1,5,5,0,0.1,0,0,0,0,5,1.94392,2.1,1,0,0,0
63925005092.6597,13.15779,2,1,1,5,6,6,0.1,0,0,0,0,6,2.94392,1.44,3,1.4,0,0
63925005092.6597,13.15779,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.94392,0,-1,-1,0,0
63925005092.726,13.21778,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.877249,1.495,1,0.3925,1.35,0
63925005092.726,13.21778,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.877249,0,-1,1.4,0.6,1
63925005092.726,13.21778,2,1,1,5,5,0,0.1,0,0,0,0,5,1.877249,2.1,1,0,0,0
63925005092.726,13.21778,2,1,1,5,6,6,0.1,0,0,0,0,6,2.877249,1.44,3,1.4,0,0
63925005092.726,13.21778,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.877249,0,-1,-1,0,0
63925005092.792,13.27777,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.810582,1.495,1,0.3925,1.35,0
63925005092.792,13.27777,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.810581,0,-1,1.4,0.6,1
63925005092.792,13.27777,2,1,1,5,5,0,0.1,0,0,0,0,5,1.810582,2.1,1,0,0,0
63925005092.792,13.27777,2,1,1,5,6,6,0.1,0,0,0,0,6,2.810581,1.44,3,1.4,0,0
63925005092.7935,13.27777,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.810582,0,-1,-1,0,0
63925005092.8586,13.35776,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.743913,1.495,1,0.3925,1.35,0
63925005092.8586,13.35776,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.743913,0,-1,1.4,0.6,1
63925005092.8586,13.35776,2,1,1,5,5,0,0.1,0,0,0,0,5,1.743913,2.1,1,0,0,0
63925005092.8586,13.35776,2,1,1,5,6,6,0.1,0,0,0,0,6,2.743913,1.44,3,1.4,0,0
63925005092.8586,13.35776,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.743913,0,-1,-1,0,0
63925005092.9102,13.41775,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.693643,1.495,1,0.3925,1.35,0
63925005092.9102,13.41775,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.693643,0,-1,1.4,0.6,1
63925005092.9102,13.41775,2,1,1,5,5,0,0.1,0,0,0,0,5,1.693643,2.1,1,0,0,0
63925005092.9102,13.41775,2,1,1,5,6,6,0.1,0,0,0,0,6,2.693643,1.44,3,1.4,0,0
63925005092.9102,13.41775,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.693643,0,-1,-1,0,0
63925005092.9755,13.47774,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.626976,1.495,1,0.3925,1.35,0
63925005092.9774,13.47774,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.626976,0,-1,1.4,0.6,1
63925005092.9774,13.47774,2,1,1,5,5,0,0.1,0,0,0,0,5,1.626976,2.1,1,0,0,0
63925005092.9774,13.47774,2,1,1,5,6,6,0.1,0,0,0,0,6,2.626976,1.44,3,1.4,0,0
63925005092.9774,13.47774,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.626976,0,-1,-1,0,0
63925005093.0256,13.53773,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.576976,1.495,1,0.3925,1.35,0
63925005093.0256,13.53773,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.576975,0,-1,1.4,0.6,1
63925005093.0256,13.53773,2,1,1,5,5,0,0.1,0,0,0,0,5,1.576976,2.1,1,0,0,0
63925005093.0256,13.53773,2,1,1,5,6,6,0.1,0,0,0,0,6,2.576975,1.44,3,1.4,0,0
63925005093.0256,13.53773,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.576975,0,-1,-1,0,0
63925005093.0927,13.59772,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.510245,1.495,1,0.3925,1.35,0
63925005093.0927,13.59772,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.510245,0,-1,1.4,0.6,1
63925005093.0927,13.59772,2,1,1,5,5,0,0.1,0,0,0,0,5,1.510245,2.1,1,0,0,0
63925005093.0927,13.59772,2,1,1,5,6,6,0.1,0,0,0,0,6,2.510245,1.44,3,1.4,0,0
63925005093.0927,13.59772,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.510245,0,-1,-1,0,0
63925005093.1602,13.6777,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.443577,1.495,1,0.3925,1.35,0
63925005093.1602,13.6777,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.443577,0,-1,1.4,0.6,1
63925005093.1602,13.6777,2,1,1,5,5,0,0.1,0,0,0,0,5,1.443577,2.1,1,0,0,0
63925005093.1602,13.6777,2,1,1,5,6,6,0.1,0,0,0,0,6,2.443577,1.44,3,1.4,0,0
63925005093.1602,13.6777,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.443577,0,-1,-1,0,0
63925005093.2101,13.7177,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.393577,1.495,1,0.3925,1.35,0
63925005093.2101,13.7177,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.393576,0,-1,1.4,0.6,1
63925005093.2101,13.7177,2,1,1,5,5,0,0.1,0,0,0,0,5,1.393577,2.1,1,0,0,0
63925005093.2101,13.7177,2,1,1,5,6,6,0.1,0,0,0,0,6,2.393576,1.44,3,1.4,0,0
63925005093.2101,13.7177,2,1,1,5,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,1.393577,0,-1,-1,0,0
63925005093.2604,13.77769,2,1,1,5,1,-6,0.1,-6,0,0,1,5,1.343575,1.495,1,0.3925,1.35,0
63925005093.2604,13.77769,2,1,1,5,2,0,0.1,-6,0,0,1,6,2.343575,0,-1,1.4,0.6,1
63925005093.2604,13.77769,2,1,1,5,5,0,0.1,0,0,0,0,5,1.343575,2.1,1,0,0,0
63925005093.2604,13.77769,2,1,1,5,6,6,0.1,0,0,0,0,6,2.343575,1.44,3,1.4,0,0
