seconds,x,y,z,state
11.550,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=132.9|peeing=False|peeCooldown=132.3|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.553,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=132.5|peeing=False|peeCooldown=132.3|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.584,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=128.3|peeing=False|peeCooldown=132.3|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.588,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=127.8|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.590,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=127.5|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.592,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=127.2|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.597,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=126.6|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.599,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=126.3|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.601,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=126.0|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.604,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=125.5|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.639,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=120.9|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.642,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=120.5|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.645,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=120.0|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.650,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=119.5|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.652,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=119.1|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.655,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=118.8|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.657,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=118.4|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.682,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=115.0|peeing=False|peeCooldown=132.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.686,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=114.6|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.688,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=114.2|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.691,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=113.9|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.693,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=113.6|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.696,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=113.2|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.700,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=112.7|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.702,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=112.4|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.707,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=111.7|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.709,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=111.4|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.743,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=106.8|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.748,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.01|near=False|yaw=106.2|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.752,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.01|near=False|yaw=105.6|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.754,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.01|near=False|yaw=105.3|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.757,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.02|near=False|yaw=105.0|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.759,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.02|near=False|yaw=104.6|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.762,-7.300,0.100,-10.500,alert|wait=2.05|panic=0.00|target=1|speed=0.02|near=False|yaw=104.3|peeing=False|peeCooldown=132.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.786,-7.299,0.100,-10.499,walk|wait=2.05|panic=0.00|target=1|speed=0.05|near=False|yaw=101.0|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.789,-7.299,0.100,-10.499,walk|wait=2.05|panic=0.00|target=1|speed=0.05|near=False|yaw=100.6|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.792,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.05|near=False|yaw=100.2|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.794,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.06|near=False|yaw=99.9|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.797,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.06|near=False|yaw=99.6|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.799,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.06|near=False|yaw=99.2|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.803,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.07|near=False|yaw=98.7|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.806,-7.299,0.100,-10.498,walk|wait=2.05|panic=0.00|target=1|speed=0.07|near=False|yaw=98.3|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.810,-7.299,0.100,-10.497,walk|wait=2.05|panic=0.00|target=1|speed=0.07|near=False|yaw=97.7|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.813,-7.299,0.100,-10.497,walk|wait=2.05|panic=0.00|target=1|speed=0.08|near=False|yaw=97.4|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.842,-7.297,0.100,-10.495,walk|wait=2.05|panic=0.00|target=1|speed=0.09|near=False|yaw=93.5|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.846,-7.297,0.100,-10.495,walk|wait=2.05|panic=0.00|target=1|speed=0.10|near=False|yaw=92.9|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.852,-7.297,0.100,-10.494,walk|wait=2.05|panic=0.00|target=1|speed=0.10|near=False|yaw=92.1|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.857,-7.297,0.100,-10.493,walk|wait=2.05|panic=0.00|target=1|speed=0.11|near=False|yaw=91.4|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.860,-7.297,0.100,-10.493,walk|wait=2.05|panic=0.00|target=1|speed=0.11|near=False|yaw=91.1|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.862,-7.296,0.100,-10.493,walk|wait=2.05|panic=0.00|target=1|speed=0.11|near=False|yaw=90.7|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.865,-7.296,0.100,-10.493,walk|wait=2.05|panic=0.00|target=1|speed=0.12|near=False|yaw=90.3|peeing=False|peeCooldown=132.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.890,-7.295,0.100,-10.490,walk|wait=2.05|panic=0.00|target=1|speed=0.14|near=False|yaw=87.0|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.894,-7.295,0.100,-10.489,walk|wait=2.05|panic=0.00|target=1|speed=0.14|near=False|yaw=86.5|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.897,-7.294,0.100,-10.489,walk|wait=2.05|panic=0.00|target=1|speed=0.14|near=False|yaw=86.1|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.899,-7.294,0.100,-10.488,walk|wait=2.05|panic=0.00|target=1|speed=0.15|near=False|yaw=85.7|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.902,-7.294,0.100,-10.488,walk|wait=2.05|panic=0.00|target=1|speed=0.15|near=False|yaw=85.3|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.907,-7.294,0.100,-10.487,walk|wait=2.05|panic=0.00|target=1|speed=0.16|near=False|yaw=84.6|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.910,-7.293,0.100,-10.487,walk|wait=2.05|panic=0.00|target=1|speed=0.16|near=False|yaw=84.2|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.913,-7.293,0.100,-10.487,walk|wait=2.05|panic=0.00|target=1|speed=0.16|near=False|yaw=83.9|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.917,-7.293,0.100,-10.486,walk|wait=2.05|panic=0.00|target=1|speed=0.17|near=False|yaw=83.3|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.948,-7.290,0.100,-10.481,walk|wait=2.05|panic=0.00|target=1|speed=0.18|near=False|yaw=79.2|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.952,-7.290,0.100,-10.480,walk|wait=2.05|panic=0.00|target=1|speed=0.19|near=False|yaw=78.7|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.954,-7.290,0.100,-10.480,walk|wait=2.05|panic=0.00|target=1|speed=0.19|near=False|yaw=78.3|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.961,-7.289,0.100,-10.479,walk|wait=2.05|panic=0.00|target=1|speed=0.20|near=False|yaw=77.4|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.965,-7.289,0.100,-10.478,walk|wait=2.05|panic=0.00|target=1|speed=0.20|near=False|yaw=76.9|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.967,-7.289,0.100,-10.477,walk|wait=2.05|panic=0.00|target=1|speed=0.20|near=False|yaw=76.5|peeing=False|peeCooldown=131.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.993,-7.286,0.100,-10.472,walk|wait=2.05|panic=0.00|target=1|speed=0.23|near=False|yaw=73.1|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.997,-7.286,0.100,-10.472,walk|wait=2.05|panic=0.00|target=1|speed=0.23|near=False|yaw=72.6|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
11.999,-7.286,0.100,-10.471,walk|wait=2.05|panic=0.00|target=1|speed=0.23|near=False|yaw=72.2|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.002,-7.285,0.100,-10.470,walk|wait=2.05|panic=0.00|target=1|speed=0.24|near=False|yaw=71.8|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.006,-7.285,0.100,-10.470,walk|wait=2.05|panic=0.00|target=1|speed=0.24|near=False|yaw=71.4|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.011,-7.284,0.100,-10.469,walk|wait=2.05|panic=0.00|target=1|speed=0.24|near=False|yaw=70.7|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.013,-7.284,0.100,-10.468,walk|wait=2.05|panic=0.00|target=1|speed=0.25|near=False|yaw=70.4|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.016,-7.284,0.100,-10.467,walk|wait=2.05|panic=0.00|target=1|speed=0.25|near=False|yaw=70.0|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.020,-7.283,0.100,-10.467,walk|wait=2.05|panic=0.00|target=1|speed=0.25|near=False|yaw=69.5|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.049,-7.280,0.100,-10.459,walk|wait=2.05|panic=0.00|target=1|speed=0.27|near=False|yaw=65.5|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.054,-7.279,0.100,-10.458,walk|wait=2.05|panic=0.00|target=1|speed=0.28|near=False|yaw=64.8|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.058,-7.279,0.100,-10.457,walk|wait=2.05|panic=0.00|target=1|speed=0.28|near=False|yaw=64.4|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.062,-7.278,0.100,-10.456,walk|wait=2.05|panic=0.00|target=1|speed=0.28|near=False|yaw=63.8|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.068,-7.277,0.100,-10.455,walk|wait=2.05|panic=0.00|target=1|speed=0.29|near=False|yaw=62.9|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.072,-7.277,0.100,-10.454,walk|wait=2.05|panic=0.00|target=1|speed=0.30|near=False|yaw=62.4|peeing=False|peeCooldown=131.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.097,-7.273,0.100,-10.447,walk|wait=2.05|panic=0.00|target=1|speed=0.32|near=False|yaw=59.1|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.100,-7.273,0.100,-10.446,walk|wait=2.05|panic=0.00|target=1|speed=0.32|near=False|yaw=58.7|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.103,-7.272,0.100,-10.445,walk|wait=2.05|panic=0.00|target=1|speed=0.32|near=False|yaw=58.2|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.106,-7.272,0.100,-10.444,walk|wait=2.05|panic=0.00|target=1|speed=0.33|near=False|yaw=57.9|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.109,-7.272,0.100,-10.443,walk|wait=2.05|panic=0.00|target=1|speed=0.33|near=False|yaw=57.5|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.113,-7.271,0.100,-10.442,walk|wait=2.05|panic=0.00|target=1|speed=0.33|near=False|yaw=56.9|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.116,-7.271,0.100,-10.441,walk|wait=2.05|panic=0.00|target=1|speed=0.34|near=False|yaw=56.6|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.118,-7.270,0.100,-10.440,walk|wait=2.05|panic=0.00|target=1|speed=0.34|near=False|yaw=56.3|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.122,-7.270,0.100,-10.439,walk|wait=2.05|panic=0.00|target=1|speed=0.34|near=False|yaw=55.7|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.126,-7.269,0.100,-10.438,walk|wait=2.05|panic=0.00|target=1|speed=0.35|near=False|yaw=55.3|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.156,-7.264,0.100,-10.428,walk|wait=2.05|panic=0.00|target=1|speed=0.36|near=False|yaw=51.2|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.159,-7.264,0.100,-10.427,walk|wait=2.05|panic=0.00|target=1|speed=0.37|near=False|yaw=50.8|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.164,-7.263,0.100,-10.426,walk|wait=2.05|panic=0.00|target=1|speed=0.37|near=False|yaw=50.2|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.167,-7.262,0.100,-10.425,walk|wait=2.05|panic=0.00|target=1|speed=0.37|near=False|yaw=49.8|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.174,-7.261,0.100,-10.422,walk|wait=2.05|panic=0.00|target=1|speed=0.38|near=False|yaw=48.7|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.179,-7.260,0.100,-10.420,walk|wait=2.05|panic=0.00|target=1|speed=0.39|near=False|yaw=48.2|peeing=False|peeCooldown=131.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.203,-7.256,0.100,-10.412,walk|wait=2.05|panic=0.00|target=1|speed=0.41|near=False|yaw=44.9|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.206,-7.255,0.100,-10.410,walk|wait=2.05|panic=0.00|target=1|speed=0.41|near=False|yaw=44.4|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.209,-7.255,0.100,-10.409,walk|wait=2.05|panic=0.00|target=1|speed=0.41|near=False|yaw=44.1|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.212,-7.254,0.100,-10.408,walk|wait=2.05|panic=0.00|target=1|speed=0.42|near=False|yaw=43.7|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.216,-7.253,0.100,-10.407,walk|wait=2.05|panic=0.00|target=1|speed=0.42|near=False|yaw=43.2|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.218,-7.253,0.100,-10.406,walk|wait=2.05|panic=0.00|target=1|speed=0.42|near=False|yaw=42.9|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.220,-7.253,0.100,-10.405,walk|wait=2.05|panic=0.00|target=1|speed=0.43|near=False|yaw=42.6|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.223,-7.252,0.100,-10.404,walk|wait=2.05|panic=0.00|target=1|speed=0.43|near=False|yaw=42.2|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.227,-7.251,0.100,-10.402,walk|wait=2.05|panic=0.00|target=1|speed=0.43|near=False|yaw=41.6|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.229,-7.251,0.100,-10.402,walk|wait=2.05|panic=0.00|target=1|speed=0.44|near=False|yaw=41.3|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.260,-7.245,0.100,-10.389,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=37.2|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.265,-7.244,0.100,-10.387,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=36.5|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.271,-7.242,0.100,-10.385,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=35.7|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.273,-7.242,0.100,-10.384,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=35.4|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.276,-7.241,0.100,-10.383,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=35.0|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.283,-7.240,0.100,-10.380,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=34.1|peeing=False|peeCooldown=131.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.288,-7.239,0.100,-10.378,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=33.5|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.318,-7.233,0.100,-10.366,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=29.3|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.324,-7.232,0.100,-10.363,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=28.5|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.329,-7.231,0.100,-10.362,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=27.9|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.332,-7.230,0.100,-10.360,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=27.5|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.335,-7.229,0.100,-10.359,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=27.0|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.338,-7.229,0.100,-10.358,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.7|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.364,-7.224,0.100,-10.347,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.368,-7.223,0.100,-10.346,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.371,-7.222,0.100,-10.345,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.376,-7.221,0.100,-10.343,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.378,-7.221,0.100,-10.342,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.381,-7.220,0.100,-10.341,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.384,-7.220,0.100,-10.339,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.391,-7.218,0.100,-10.336,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.4|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.397,-7.217,0.100,-10.334,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.4|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
12.429,-7.211,0.100,-10.321,walk|wait=2.05|panic=0.00|target=1|speed=0.45|near=False|yaw=26.6|peeing=False|peeCooldown=131.4|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=1
