seconds,x,y,z,state
23.120,6.800,0.100,-3.671,run|wait=5.41|panic=0.77|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.222,6.800,0.100,-3.783,run|wait=5.41|panic=0.67|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.324,6.800,0.100,-3.895,run|wait=5.41|panic=0.57|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.427,6.800,0.100,-4.004,run|wait=5.41|panic=0.46|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.529,6.800,0.100,-4.117,run|wait=5.41|panic=0.36|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.645,6.800,0.100,-4.244,run|wait=5.41|panic=0.25|target=1|speed=1.10|near=False|yaw=180.0|peeing=False|peeCooldown=112.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.745,6.800,0.100,-4.354,run|wait=5.41|panic=0.15|target=1|speed=1.10|near=False|yaw=180.0|peeing=False|peeCooldown=112.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.846,6.800,0.100,-4.466,run|wait=5.41|panic=0.04|target=1|speed=1.10|near=False|yaw=180.0|peeing=False|peeCooldown=111.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.946,6.800,0.100,-4.571,walk|wait=5.41|panic=0.00|target=1|speed=1.01|near=False|yaw=180.0|peeing=False|peeCooldown=111.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.050,6.800,0.100,-4.670,walk|wait=5.41|panic=0.00|target=1|speed=0.90|near=False|yaw=180.0|peeing=False|peeCooldown=111.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.151,6.800,0.100,-4.753,walk|wait=5.41|panic=0.00|target=1|speed=0.79|near=False|yaw=180.0|peeing=False|peeCooldown=111.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.260,6.800,0.100,-4.831,walk|wait=5.41|panic=0.00|target=1|speed=0.67|near=False|yaw=180.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.363,6.800,0.100,-4.893,walk|wait=5.41|panic=0.00|target=1|speed=0.55|near=False|yaw=180.0|peeing=False|peeCooldown=111.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.463,6.800,0.100,-4.942,walk|wait=5.41|panic=0.00|target=1|speed=0.44|near=False|yaw=180.0|peeing=False|peeCooldown=111.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.568,6.800,0.100,-4.981,walk|wait=5.41|panic=0.00|target=1|speed=0.33|near=False|yaw=180.0|peeing=False|peeCooldown=111.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.680,6.800,0.100,-5.008,walk|wait=5.41|panic=0.00|target=1|speed=0.21|near=False|yaw=180.0|peeing=False|peeCooldown=111.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.783,6.800,0.100,-5.029,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=111.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.885,6.800,0.100,-5.049,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
24.987,6.800,0.100,-5.070,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.088,6.800,0.100,-5.090,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.189,6.800,0.100,-5.110,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.291,6.800,0.100,-5.131,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.395,6.800,0.100,-5.151,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.504,6.800,0.100,-5.173,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.607,6.800,0.100,-5.194,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.710,6.800,0.100,-5.214,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.813,6.800,0.100,-5.235,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=110.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
25.914,6.800,0.100,-5.255,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.019,6.800,0.100,-5.276,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.125,6.800,0.100,-5.297,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.230,6.800,0.100,-5.318,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.333,6.800,0.100,-5.339,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.434,6.800,0.100,-5.359,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.536,6.800,0.100,-5.379,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.641,6.800,0.100,-5.401,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.741,6.800,0.100,-5.420,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.841,6.800,0.100,-5.441,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=109.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
26.945,6.800,0.100,-5.461,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.050,6.800,0.100,-5.482,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.152,6.800,0.100,-5.503,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.253,6.800,0.100,-5.523,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.353,6.800,0.100,-5.543,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.456,6.800,0.100,-5.563,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.570,6.800,0.100,-5.586,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.677,6.800,0.100,-5.608,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.784,6.800,0.100,-5.629,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=108.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.885,6.800,0.100,-5.649,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
27.990,6.800,0.100,-5.670,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.090,6.800,0.100,-5.690,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.206,6.800,0.100,-5.714,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.310,6.800,0.100,-5.734,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.410,6.800,0.100,-5.754,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.510,6.800,0.100,-5.774,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.613,6.800,0.100,-5.795,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.714,6.800,0.100,-5.815,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.820,6.800,0.100,-5.836,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=107.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
28.922,6.800,0.100,-5.857,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.027,6.800,0.100,-5.878,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.132,6.800,0.100,-5.899,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.240,6.800,0.100,-5.920,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.348,6.800,0.100,-5.942,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.458,6.800,0.100,-5.964,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
29.566,6.800,0.100,-5.986,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=180.0|peeing=False|peeCooldown=106.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
