seconds,x,y,z,state
22.069,-9.053,0.212,-9.894,run|wait=2.82|panic=0.94|target=1|speed=2.20|near=True|yaw=153.4|peeing=False|peeCooldown=75.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.173,-9.000,0.212,-10.013,run|wait=2.82|panic=0.83|target=1|speed=2.18|near=False|yaw=155.0|peeing=False|peeCooldown=75.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.275,-9.000,0.212,-10.232,run|wait=2.82|panic=0.73|target=1|speed=2.20|near=False|yaw=180.0|peeing=False|peeCooldown=75.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.377,-9.000,0.212,-10.455,run|wait=2.82|panic=0.63|target=1|speed=2.20|near=False|yaw=180.0|peeing=False|peeCooldown=75.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.479,-9.000,0.212,-10.681,run|wait=2.82|panic=0.53|target=1|speed=2.20|near=False|yaw=180.0|peeing=False|peeCooldown=74.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.581,-9.000,0.212,-10.904,run|wait=2.82|panic=0.43|target=1|speed=2.20|near=False|yaw=180.0|peeing=False|peeCooldown=74.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.685,-9.000,0.212,-11.117,run|wait=2.82|panic=0.32|target=1|speed=1.97|near=False|yaw=180.0|peeing=False|peeCooldown=74.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.788,-9.000,0.212,-11.294,run|wait=2.82|panic=0.22|target=1|speed=1.56|near=False|yaw=180.0|peeing=False|peeCooldown=74.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.890,-9.000,0.212,-11.431,run|wait=2.82|panic=0.12|target=1|speed=1.22|near=False|yaw=180.0|peeing=False|peeCooldown=74.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
22.991,-9.000,0.212,-11.548,run|wait=2.82|panic=0.02|target=1|speed=1.10|near=False|yaw=180.0|peeing=False|peeCooldown=74.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.091,-9.000,0.212,-11.650,walk|wait=2.82|panic=0.00|target=1|speed=0.98|near=False|yaw=180.0|peeing=False|peeCooldown=74.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.195,-9.000,0.212,-11.744,walk|wait=2.82|panic=0.00|target=1|speed=0.86|near=False|yaw=180.0|peeing=False|peeCooldown=74.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.301,-9.000,0.212,-11.828,walk|wait=2.82|panic=0.00|target=1|speed=0.74|near=False|yaw=180.0|peeing=False|peeCooldown=74.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.401,-9.000,0.212,-11.896,walk|wait=2.82|panic=0.00|target=1|speed=0.64|near=False|yaw=180.0|peeing=False|peeCooldown=74.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.501,-9.000,0.212,-11.953,walk|wait=2.82|panic=0.00|target=1|speed=0.53|near=False|yaw=180.0|peeing=False|peeCooldown=73.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.602,-9.000,0.212,-12.000,walk|wait=2.82|panic=0.00|target=1|speed=0.41|near=False|yaw=180.0|peeing=False|peeCooldown=73.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=2
23.704,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=186.4|peeing=False|peeCooldown=73.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
23.808,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=193.1|peeing=False|peeCooldown=73.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
23.908,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=199.6|peeing=False|peeCooldown=73.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.011,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=206.3|peeing=False|peeCooldown=73.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.113,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=212.9|peeing=False|peeCooldown=73.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.215,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=219.6|peeing=False|peeCooldown=73.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.318,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=226.3|peeing=False|peeCooldown=73.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.428,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=233.4|peeing=False|peeCooldown=72.9|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.534,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=240.3|peeing=False|peeCooldown=72.8|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.634,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=246.8|peeing=False|peeCooldown=72.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.739,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=253.6|peeing=False|peeCooldown=72.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.841,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=260.2|peeing=False|peeCooldown=72.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
24.942,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=266.8|peeing=False|peeCooldown=72.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.045,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=273.5|peeing=False|peeCooldown=72.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.155,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=280.6|peeing=False|peeCooldown=72.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.256,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=287.2|peeing=False|peeCooldown=72.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.357,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=293.8|peeing=False|peeCooldown=72.0|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.459,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=300.4|peeing=False|peeCooldown=71.9|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.570,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=307.5|peeing=False|peeCooldown=71.8|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.676,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=314.4|peeing=False|peeCooldown=71.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.777,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=320.9|peeing=False|peeCooldown=71.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.879,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=327.6|peeing=False|peeCooldown=71.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
25.982,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=334.2|peeing=False|peeCooldown=71.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
26.082,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=336.4|peeing=False|peeCooldown=71.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=2
26.187,-9.000,0.212,-12.000,idle|wait=2.82|panic=0.00|target=1|speed=0.00|near=False|yaw=336.4|peeing=False|peeCooldown=71.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.291,-9.000,0.212,-11.993,walk|wait=2.82|panic=0.00|target=1|speed=0.11|near=False|yaw=350.4|peeing=False|peeCooldown=71.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.394,-9.000,0.212,-11.974,walk|wait=2.82|panic=0.00|target=1|speed=0.23|near=False|yaw=0.0|peeing=False|peeCooldown=71.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.494,-9.000,0.212,-11.945,walk|wait=2.82|panic=0.00|target=1|speed=0.34|near=False|yaw=0.0|peeing=False|peeCooldown=70.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.597,-9.000,0.212,-11.904,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.698,-9.000,0.212,-11.860,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.807,-9.000,0.212,-11.813,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
26.916,-9.000,0.212,-11.766,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.024,-9.000,0.212,-11.720,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.3|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.136,-9.000,0.212,-11.672,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.2|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.241,-9.000,0.212,-11.627,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.1|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.350,-9.000,0.212,-11.580,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=70.0|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.458,-9.000,0.212,-11.533,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.9|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.565,-9.000,0.212,-11.487,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.8|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.674,-9.000,0.212,-11.440,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.7|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.777,-9.000,0.212,-11.396,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.6|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.879,-9.000,0.212,-11.352,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.5|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
27.986,-9.000,0.212,-11.306,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.4|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
28.089,-9.000,0.212,-11.262,walk|wait=2.82|panic=0.00|target=1|speed=0.43|near=False|yaw=0.0|peeing=False|peeCooldown=69.3|aerial=False|glide=False|legs=0|activity=Transit|site=3|visits=2
