wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086833.1499,1,1,0,1,0,1,1,0,0,1,7188
63925086833.2497,1,1,0,1,0,1,1,0,0,1,7188
63925086833.35,1,1,0,1,0,1,1,0,0,1,7188
63925086833.4501,1,1,0,2,1,0,1,29.9,0,1,7188
63925086833.5505,1,1,0,2,1,0,1,29.8,0,1,7188
63925086833.6509,1,1,0,2,1,0,1,29.69999,0,1,7188
63925086833.7518,1,1,0,2,1,0,1,29.59999,0,1,7188
63925086833.8523,1,1,0,2,1,0,1,29.49999,0,1,7188
63925086833.9528,1,1,0,2,1,0,1,29.39999,0,1,7188
63925086834.0533,1,1,0,2,1,0,1,29.29998,0,1,7188
63925086834.1538,1,1,0,2,1,0,1,29.19998,0,1,7188
63925086834.2709,1,1,0,2,1,0,1,29.07998,0,1,7188
63925086834.3709,1,1,0,2,1,0,1,28.97998,0,1,7188
63925086834.4709,1,1,0,2,1,0,1,28.87997,0,1,7188
63925086834.5718,1,1,0,2,1,0,1,28.77997,0,1,7188
63925086834.6717,1,1,0,2,1,0,1,28.67997,0,1,7188
63925086834.7725,1,1,0,2,1,0,1,28.57997,0,1,7188
63925086834.8726,1,1,0,2,1,0,1,28.47997,0,1,7188
63925086834.9741,1,1,0,2,1,0,1,28.37996,0,1,7188
63925086835.0739,1,1,0,2,1,0,1,28.27996,0,1,7188
63925086835.1753,1,1,0,2,1,0,1,28.17996,0,1,7188
63925086835.2913,1,1,0,2,1,0,1,28.05996,0,1,7188
63925086835.3925,1,1,0,2,1,0,1,27.95995,0,1,7188
63925086835.4925,1,1,0,2,1,0,1,27.85995,0,1,7188
63925086835.5937,1,1,0,2,1,0,1,27.75995,0,1,7188
63925086835.6942,1,1,0,2,1,0,1,27.65995,0,1,7188
63925086835.7949,1,1,0,2,1,0,1,27.55994,0,1,7188
63925086835.8947,1,1,0,2,1,0,1,27.45994,0,1,7188
63925086835.9953,1,1,0,2,1,0,1,27.35994,0,1,7188
63925086836.0952,1,1,0,2,1,0,1,27.25994,0,1,7188
63925086836.1975,1,1,0,2,1,0,1,27.15993,0,1,7188
63925086836.3145,1,1,0,2,1,0,1,27.03993,0,1,7188
63925086836.4149,1,1,0,2,1,0,1,26.93993,0,1,7188
63925086836.5154,1,1,0,2,1,0,1,26.83993,0,1,7188
63925086836.6152,1,1,0,2,1,0,1,26.73993,0,1,7188
63925086836.7174,1,1,0,2,1,0,1,26.63992,0,1,7188
63925086836.8173,1,1,0,2,1,0,1,26.53992,0,1,7188
63925086836.9185,1,1,0,2,1,0,1,26.43992,0,1,7188
63925086837.019,1,1,0,2,1,0,1,26.31992,0,1,7188
63925086837.1198,1,1,0,2,1,0,1,26.21991,0,1,7188
63925086837.2199,1,1,0,2,1,0,1,26.11991,0,1,7188
63925086837.3208,1,1,0,2,1,0,1,26.01991,0,1,7188
63925086837.4209,1,1,0,2,1,0,1,25.91991,0,1,7188
63925086837.5211,1,1,0,2,1,0,1,25.8199,0,1,7188
63925086837.6214,1,1,0,2,1,0,1,25.7199,0,1,7188
63925086837.7379,1,1,0,2,1,0,1,25.6199,0,1,7188
63925086837.8375,1,1,0,2,1,0,1,25.5199,0,1,7188
63925086837.9394,1,1,0,2,1,0,1,25.39989,0,1,7188
63925086838.0393,1,1,0,2,1,0,1,25.29989,0,1,7188
63925086838.1395,1,1,0,2,1,0,1,25.19989,0,1,7188
63925086838.2394,1,1,0,2,1,0,1,25.09989,0,1,7188
63925086838.3408,1,1,0,2,1,0,1,24.99989,0,1,7188
63925086838.4402,1,1,0,2,1,0,1,24.89988,0,1,7188
63925086838.541,1,1,0,2,1,0,1,24.79988,0,1,7188
63925086838.6415,1,1,0,2,1,0,1,24.69988,0,1,7188
63925086838.7568,1,1,0,2,1,0,1,24.59988,0,1,7188
63925086838.8572,1,1,0,2,1,0,1,24.49987,0,1,7188
63925086838.9575,1,1,0,2,1,0,1,24.39987,0,1,7188
63925086839.0599,1,1,0,2,1,0,1,24.27987,0,1,7188
63925086839.1609,1,1,0,2,1,0,1,24.17987,0,1,7188
63925086839.2609,1,1,0,2,1,0,1,24.07986,0,1,7188
63925086839.3613,1,1,0,2,1,0,1,23.97986,0,1,7188
63925086839.4615,1,1,0,2,1,0,1,23.87986,0,1,7188
63925086839.5623,1,1,0,2,1,0,1,23.77986,0,1,7188
63925086839.6641,1,1,0,2,1,0,1,23.67986,0,1,7188
63925086839.7648,1,1,0,2,1,0,1,23.57985,0,1,7188
63925086839.8668,1,1,0,2,1,0,1,23.47985,0,1,7188
63925086839.9665,1,1,0,2,1,0,1,23.37985,0,1,7188
63925086840.0838,1,1,0,2,1,0,1,23.25985,0,1,7188
63925086840.1841,1,1,0,2,1,0,1,23.15984,0,1,7188
63925086840.3008,1,1,0,2,1,0,1,23.03984,0,1,7188
63925086840.4013,1,1,0,2,1,0,1,22.93984,0,1,7188
63925086840.5006,1,1,0,2,1,0,1,22.83984,0,1,7188
63925086840.6013,1,1,0,2,1,0,1,22.73983,0,1,7188
63925086840.7021,1,1,0,2,1,0,1,22.63983,0,1,7188
63925086840.8023,1,1,0,2,1,0,1,22.53983,0,1,7188
63925086840.9038,1,1,0,2,1,0,1,22.43983,0,1,7188
63925086841.0034,1,1,0,2,1,0,1,22.33982,0,1,7188
63925086841.1044,1,1,0,2,1,0,1,22.23982,0,1,7188
63925086841.2048,1,1,0,2,1,0,1,22.13982,0,1,7188
63925086841.3213,1,1,0,2,1,0,1,22.01982,0,1,7188
