wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086837.0854,1,0,1,2,1,0,1,26.39992,2,0,2356
63925086837.1857,1,0,1,2,1,0,1,26.29992,2,0,2356
63925086837.286,1,0,1,2,1,0,1,26.19991,2,0,2356
63925086837.3866,1,0,1,2,1,0,1,26.09991,2,0,2356
63925086837.4882,1,0,1,2,1,0,1,25.99991,2,0,2356
63925086837.6042,1,0,1,2,1,0,1,25.89991,2,0,2356
63925086837.7038,1,0,1,2,1,0,1,25.7799,2,0,2356
63925086837.804,1,0,1,2,1,0,1,25.6799,2,0,2356
63925086837.9046,1,0,1,2,1,0,1,25.5999,2,0,2356
63925086838.0052,1,0,1,2,1,0,1,25.4999,2,0,2356
63925086838.1054,1,0,1,2,1,0,1,25.39989,2,0,2356
63925086838.2231,1,0,1,2,1,0,1,25.27989,2,0,2356
63925086838.3234,1,0,1,2,1,0,1,25.17989,2,0,2356
63925086838.4242,1,0,1,2,1,0,1,25.07989,2,0,2356
