seconds,x,y,z,state
22.024,-9.000,0.102,7.418,run|wait=7.87|panic=0.92|target=1|speed=2.20|near=True|yaw=0.0|peeing=False|peeCooldown=101.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.147,-9.000,0.102,7.689,run|wait=7.87|panic=0.79|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=101.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.247,-9.000,0.102,7.909,run|wait=7.87|panic=0.69|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=101.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.350,-9.000,0.102,8.085,run|wait=7.87|panic=0.59|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=101.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.451,-9.000,0.102,8.307,run|wait=7.87|panic=0.49|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=101.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.554,-9.000,0.102,8.533,run|wait=7.87|panic=0.39|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=101.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.665,-9.000,0.102,8.776,run|wait=7.87|panic=0.28|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=100.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.773,-9.000,0.102,9.000,run|wait=7.87|panic=0.17|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=100.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.880,-9.000,0.102,9.228,run|wait=7.87|panic=0.06|target=1|speed=2.20|near=False|yaw=0.0|peeing=False|peeCooldown=100.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
22.982,-9.000,0.102,9.452,walk|wait=7.87|panic=0.00|target=1|speed=2.15|near=False|yaw=0.0|peeing=False|peeCooldown=100.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.085,-9.000,0.102,9.666,walk|wait=7.87|panic=0.00|target=1|speed=2.04|near=False|yaw=0.0|peeing=False|peeCooldown=100.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.189,-9.000,0.102,9.872,walk|wait=7.87|panic=0.00|target=1|speed=1.93|near=False|yaw=0.0|peeing=False|peeCooldown=100.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.293,-9.000,0.102,10.000,walk|wait=7.87|panic=0.00|target=1|speed=1.85|near=False|yaw=0.0|peeing=False|peeCooldown=100.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.397,-9.000,0.102,10.186,walk|wait=7.87|panic=0.00|target=1|speed=1.74|near=False|yaw=0.0|peeing=False|peeCooldown=100.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.499,-9.000,0.102,10.356,walk|wait=7.87|panic=0.00|target=1|speed=1.62|near=False|yaw=0.0|peeing=False|peeCooldown=100.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.600,-9.000,0.102,10.514,walk|wait=7.87|panic=0.00|target=1|speed=1.51|near=False|yaw=0.0|peeing=False|peeCooldown=100.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.704,-9.000,0.102,10.664,walk|wait=7.87|panic=0.00|target=1|speed=1.40|near=False|yaw=0.0|peeing=False|peeCooldown=99.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.808,-9.000,0.102,10.802,walk|wait=7.87|panic=0.00|target=1|speed=1.28|near=False|yaw=0.0|peeing=False|peeCooldown=99.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
23.919,-9.000,0.102,10.936,walk|wait=7.87|panic=0.00|target=1|speed=1.16|near=False|yaw=0.0|peeing=False|peeCooldown=99.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=1
24.021,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=2.6|peeing=False|peeCooldown=99.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.124,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=9.3|peeing=False|peeCooldown=99.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.228,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=16.1|peeing=False|peeCooldown=99.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.329,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=22.6|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.430,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=29.3|peeing=False|peeCooldown=99.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.532,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=35.8|peeing=False|peeCooldown=99.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.633,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=42.4|peeing=False|peeCooldown=99.0|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.738,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=49.3|peeing=False|peeCooldown=98.8|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.848,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=56.4|peeing=False|peeCooldown=98.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
24.950,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=63.0|peeing=False|peeCooldown=98.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.059,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=70.1|peeing=False|peeCooldown=98.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.162,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=76.8|peeing=False|peeCooldown=98.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.265,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=83.5|peeing=False|peeCooldown=98.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.371,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=90.4|peeing=False|peeCooldown=98.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.473,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=97.0|peeing=False|peeCooldown=98.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.575,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=103.6|peeing=False|peeCooldown=98.0|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.676,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=110.1|peeing=False|peeCooldown=97.9|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.785,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=117.1|peeing=False|peeCooldown=97.8|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.888,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=123.8|peeing=False|peeCooldown=97.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
25.989,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.093,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.199,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.302,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.3|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.402,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.510,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.613,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=97.0|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.714,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.9|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.822,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.8|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
26.927,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.7|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.028,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.6|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.131,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.5|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.232,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.4|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.342,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.2|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.443,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.1|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.546,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=96.0|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.647,-9.000,0.102,11.000,idle|wait=7.87|panic=0.00|target=1|speed=0.00|near=False|yaw=129.8|peeing=False|peeCooldown=95.9|aerial=False|glide=False|legs=0|activity=Watch|site=1|visits=1
27.749,-9.000,0.102,10.999,walk|wait=7.87|panic=0.00|target=1|speed=0.04|near=False|yaw=134.4|peeing=False|peeCooldown=95.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=1
27.849,-9.000,0.102,10.989,walk|wait=7.87|panic=0.00|target=1|speed=0.15|near=False|yaw=147.9|peeing=False|peeCooldown=95.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=1
27.958,-9.000,0.102,10.965,walk|wait=7.87|panic=0.00|target=1|speed=0.27|near=False|yaw=162.4|peeing=False|peeCooldown=95.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=1
28.058,-9.000,0.102,10.932,walk|wait=7.87|panic=0.00|target=1|speed=0.38|near=False|yaw=176.0|peeing=False|peeCooldown=95.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=1
