bird,view,seconds,x,y,z,visible,state
maya,after,4.758,-22.716,7.139,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=6.09|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,4.860,-23.151,7.278,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=6.07|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,4.966,-23.878,7.508,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=6.04|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.073,-24.332,7.649,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=6.00|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.181,-24.964,7.844,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.96|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.284,-25.715,8.070,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.90|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.384,-26.303,8.244,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.85|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.485,-26.868,8.409,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.80|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.586,-27.428,8.568,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.75|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.689,-27.989,8.725,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.69|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.791,-28.545,8.877,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.63|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.892,-29.090,9.022,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.56|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,5.994,-29.488,9.125,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.50|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.096,-30.160,9.295,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.41|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.199,-30.564,9.394,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.34|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.306,-31.106,9.523,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.25|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.408,-31.775,9.676,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.15|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.512,-32.132,9.754,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=5.07|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.619,-32.783,9.889,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.96|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.719,-33.289,9.989,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.86|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.820,-33.767,10.077,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.76|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,6.922,-34.112,10.137,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.67|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.028,-34.598,10.216,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.55|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.130,-35.172,10.300,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.41|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.235,-35.505,10.344,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.32|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.336,-36.049,10.406,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.17|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.440,-36.360,10.436,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=4.08|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.544,-36.762,10.469,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=3.95|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.644,-37.155,10.493,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=3.83|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.750,-37.556,10.508,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=3.70|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.852,-38.033,10.513,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=3.53|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,after,7.954,-38.378,10.505,4.000,True,fly|wait=28.89|panic=0.00|target=1|speed=3.41|near=False|yaw=270.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=0|birdPhase=3|landings=0
maya,arrival,0.000,4.631,8.068,31.920,True,fly|wait=28.89|panic=0.00|target=1|speed=9.26|near=False|yaw=201.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.102,4.294,7.881,31.062,True,fly|wait=28.89|panic=0.00|target=1|speed=9.17|near=False|yaw=201.5|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.202,3.965,7.693,30.217,True,fly|wait=28.89|panic=0.00|target=1|speed=9.07|near=False|yaw=201.3|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.304,3.641,7.501,29.376,True,fly|wait=28.89|panic=0.00|target=1|speed=8.97|near=False|yaw=201.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.404,3.329,7.310,28.560,True,fly|wait=28.89|panic=0.00|target=1|speed=8.87|near=False|yaw=201.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.505,3.027,7.121,27.765,True,fly|wait=28.89|panic=0.00|target=1|speed=8.76|near=False|yaw=200.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.610,2.716,6.920,26.942,True,fly|wait=28.89|panic=0.00|target=1|speed=8.66|near=False|yaw=200.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.713,2.491,6.771,26.340,True,fly|wait=28.89|panic=0.00|target=1|speed=8.55|near=False|yaw=200.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.821,2.192,6.569,25.535,True,fly|wait=28.89|panic=0.00|target=1|speed=8.43|near=False|yaw=200.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,0.922,1.819,6.308,24.522,True,fly|wait=28.89|panic=0.00|target=1|speed=8.27|near=False|yaw=200.2|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.023,1.539,6.108,23.756,True,fly|wait=28.89|panic=0.00|target=1|speed=8.12|near=False|yaw=200.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.123,1.346,5.967,23.226,True,fly|wait=28.89|panic=0.00|target=1|speed=8.02|near=False|yaw=200.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.224,1.078,5.768,22.484,True,fly|wait=28.89|panic=0.00|target=1|speed=7.88|near=False|yaw=199.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.336,0.805,5.560,21.725,True,fly|wait=28.89|panic=0.00|target=1|speed=7.73|near=False|yaw=199.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.442,0.481,5.308,20.815,True,fly|wait=28.89|panic=0.00|target=1|speed=7.56|near=False|yaw=199.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.545,0.229,5.107,20.104,True,fly|wait=28.89|panic=0.00|target=1|speed=7.38|near=False|yaw=199.5|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.645,-0.016,4.909,19.409,True,fly|wait=28.89|panic=0.00|target=1|speed=7.22|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.748,-0.248,4.717,18.747,True,fly|wait=28.89|panic=0.00|target=1|speed=7.06|near=False|yaw=199.3|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.849,-0.472,4.529,18.102,True,fly|wait=28.89|panic=0.00|target=1|speed=6.90|near=False|yaw=199.2|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,1.949,-0.688,4.344,17.479,True,fly|wait=28.89|panic=0.00|target=1|speed=6.74|near=False|yaw=199.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.051,-0.900,4.160,16.863,True,fly|wait=28.89|panic=0.00|target=1|speed=6.57|near=False|yaw=199.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.153,-1.106,3.978,16.261,True,fly|wait=28.89|panic=0.00|target=1|speed=6.43|near=False|yaw=198.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.253,-1.302,3.802,15.687,True,fly|wait=28.89|panic=0.00|target=1|speed=6.26|near=False|yaw=198.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.354,-1.496,3.626,15.115,True,fly|wait=28.89|panic=0.00|target=1|speed=6.06|near=False|yaw=198.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.465,-1.639,3.495,14.694,True,fly|wait=28.89|panic=0.00|target=1|speed=5.93|near=False|yaw=198.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.572,-1.835,3.311,14.110,True,fly|wait=28.89|panic=0.00|target=1|speed=5.75|near=False|yaw=198.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.678,-2.019,3.137,13.562,True,fly|wait=28.89|panic=0.00|target=1|speed=5.56|near=False|yaw=198.5|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.786,-2.200,2.964,13.020,True,fly|wait=28.89|panic=0.00|target=1|speed=5.37|near=False|yaw=198.5|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,2.894,-2.368,2.799,12.512,True,fly|wait=28.89|panic=0.00|target=1|speed=5.19|near=False|yaw=198.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.000,-2.532,2.638,12.017,True,fly|wait=28.89|panic=0.00|target=1|speed=5.00|near=False|yaw=198.3|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.101,-2.719,2.451,11.449,True,fly|wait=28.89|panic=0.00|target=1|speed=4.79|near=False|yaw=198.2|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.209,-2.828,2.341,11.120,True,fly|wait=28.89|panic=0.00|target=1|speed=4.63|near=False|yaw=198.2|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.309,-3.003,2.162,10.585,True,fly|wait=28.89|panic=0.00|target=1|speed=4.43|near=False|yaw=198.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.412,-3.133,2.026,10.184,True,fly|wait=28.89|panic=0.00|target=1|speed=4.22|near=False|yaw=198.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.513,-3.223,1.932,9.907,True,fly|wait=28.89|panic=0.00|target=1|speed=4.09|near=False|yaw=198.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.618,-3.346,1.802,9.528,True,fly|wait=28.89|panic=0.00|target=1|speed=3.91|near=False|yaw=198.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.724,-3.465,1.675,9.162,True,fly|wait=28.89|panic=0.00|target=1|speed=3.73|near=False|yaw=197.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.825,-3.600,1.529,8.743,True,fly|wait=28.89|panic=0.00|target=1|speed=3.53|near=False|yaw=197.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,3.927,-3.701,1.418,8.427,True,fly|wait=28.89|panic=0.00|target=1|speed=3.33|near=False|yaw=197.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.032,-3.775,1.336,8.198,True,fly|wait=28.89|panic=0.00|target=1|speed=3.21|near=False|yaw=197.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.133,-3.890,1.207,7.838,True,fly|wait=28.89|panic=0.00|target=1|speed=2.99|near=False|yaw=197.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.235,-3.975,1.112,7.572,True,fly|wait=28.89|panic=0.00|target=1|speed=2.82|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.342,-4.036,1.042,7.381,True,fly|wait=28.89|panic=0.00|target=1|speed=2.70|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.442,-4.132,0.932,7.081,True,fly|wait=28.89|panic=0.00|target=1|speed=2.51|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.544,-4.203,0.849,6.856,True,fly|wait=28.89|panic=0.00|target=1|speed=2.33|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.645,-4.268,0.773,6.654,True,fly|wait=28.89|panic=0.00|target=1|speed=2.17|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.751,-4.313,0.720,6.512,True,fly|wait=28.89|panic=0.00|target=1|speed=2.06|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.852,-4.386,0.633,6.283,True,fly|wait=28.89|panic=0.00|target=1|speed=1.89|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,4.954,-4.438,0.569,6.118,True,fly|wait=28.89|panic=0.00|target=1|speed=1.74|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.064,-4.477,0.522,5.997,True,fly|wait=28.89|panic=0.00|target=1|speed=1.61|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.168,-4.522,0.467,5.855,True,fly|wait=28.89|panic=0.00|target=1|speed=1.47|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.270,-4.563,0.416,5.728,True,fly|wait=28.89|panic=0.00|target=1|speed=1.33|near=False|yaw=197.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.377,-4.599,0.370,5.612,True,fly|wait=28.89|panic=0.00|target=1|speed=1.20|near=False|yaw=197.7|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.483,-4.642,0.315,5.479,True,fly|wait=28.89|panic=0.00|target=1|speed=1.06|near=False|yaw=197.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.584,-4.664,0.287,5.412,True,fly|wait=28.89|panic=0.00|target=1|speed=0.95|near=False|yaw=197.8|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.687,-4.690,0.253,5.330,True,fly|wait=28.89|panic=0.00|target=1|speed=0.84|near=False|yaw=197.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.793,-4.714,0.222,5.258,True,fly|wait=28.89|panic=0.00|target=1|speed=0.73|near=False|yaw=198.0|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,5.904,-4.735,0.194,5.193,True,fly|wait=28.89|panic=0.00|target=1|speed=0.63|near=False|yaw=198.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.017,-4.753,0.169,5.139,True,fly|wait=28.89|panic=0.00|target=1|speed=0.53|near=False|yaw=198.3|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.119,-4.767,0.149,5.096,True,fly|wait=28.89|panic=0.00|target=1|speed=0.44|near=False|yaw=198.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.219,-4.779,0.132,5.059,True,idle|wait=28.89|panic=0.00|target=1|speed=0.35|near=False|yaw=198.6|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.321,-4.791,0.115,5.025,True,idle|wait=28.89|panic=0.00|target=1|speed=0.26|near=False|yaw=198.9|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.424,-4.796,0.108,5.011,True,idle|wait=28.89|panic=0.00|target=1|speed=0.19|near=False|yaw=199.1|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=1|landings=0
maya,arrival,6.525,-4.800,0.102,5.000,True,idle|wait=4.48|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.627,-4.800,0.102,5.000,True,idle|wait=4.38|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.727,-4.800,0.102,5.000,True,idle|wait=4.28|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.828,-4.800,0.102,5.000,True,idle|wait=4.18|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,6.943,-4.800,0.102,5.000,True,idle|wait=4.10|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.047,-4.800,0.102,5.000,True,idle|wait=3.99|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.153,-4.800,0.102,5.000,True,idle|wait=3.89|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.255,-4.800,0.102,5.000,True,idle|wait=3.75|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
maya,arrival,7.356,-4.800,0.102,5.000,True,idle|wait=3.68|panic=0.00|target=1|speed=0.00|near=False|yaw=199.4|peeing=False|peeCooldown=111.5|aerial=False|glide=False|legs=0|activity=Watch|site=-1|visits=0|perch=1|birdPhase=2|landings=1
